start,end
癌症伴发的精神障碍,啤酒
肾小管性酸中毒,核桃
项痈,螃蟹
营养不良,油豆腐
系统性红斑狼疮性关节炎,面肥
老年褥疮,白酒
良性肿瘤,咖啡
帕金森病性痴呆,白酒
睡眠型癫痫,腌雪里蕻
单纯性雀斑样痣,咸鸭蛋
闭经,鸭肉
儿童抽动障碍,鸡腿
绝经后卵巢恶性肿瘤,杏仁
小儿慢性硬膜下血肿,花生（炒）
小儿脑瘫,白砂糖
粘液表皮样癌,绿豆
胰腺炎,杏仁
肠系膜上动脉压迫综合征,杏仁
子宫颈平滑肌瘤,油豆腐
原发性视网膜脱离,赤小豆
经行头痛,鸭血(白鸭)
附睾炎,田螺
颈部囊状淋巴管瘤,绿豆
鼻外伤,啤酒
颅内肿瘤,淡菜(鲜)
放射性肺炎,大蒜
肾小管间质性肾炎葡萄膜炎综合征,啤酒
眼眶蜂窝织炎,啤酒
斑状白化病,杏仁
脑外伤伴发的精神障碍,白酒
桡骨茎突骨折,啤酒
老年人酒精性心脏病,田螺
唇腭裂,鸭血(白鸭)
骶骨骨折,核桃
慢惊风,咸鸭蛋
四肢淋巴水肿,啤酒
子宫脱垂,辣椒(红、尖、干)
甲状腺弥漫性病变,蒜黄
外伤性癫痫,猪肚
老年人多器官功能衰竭,绿豆
下颌后缩,杏仁
手部伸肌腱损伤,绿豆
潜伏梅毒,白扁豆
小儿潮红综合征,白酒
先天性短食管,红葡萄酒
金属引起的口腔黏膜疾病,白扁豆
多囊肝,白扁豆
鼻咽癌的眼部病变,啤酒
外伤性乳房血肿,油豆腐
急性根尖牙周炎,啤酒
肾上腺髓质增生,苏打粉
男性乳腺癌,白酒
骨膜性软骨瘤,螺丝菜
结核性胸膜炎,鸡肝
药物性皮炎,鸡肝
脊髓血管畸形,咸鸭蛋
三尖瓣关闭不全,啤酒
绒毛膜癌,干腌菜
眶下间隙感染,白酒
进行性肌营养不良症,腐竹
乙状结肠间疝,鸡翅
特发性脊柱侧凸,啤酒
细菌性心包炎,黄酒
妊娠合并宫颈癌,红葡萄酒
智能障碍,鸡翅
小儿大肠杆菌肠炎,赤小豆
小儿睾丸扭转,白酒
阴茎离断伤,白酒
化脓性扁桃体炎,红辣椒
腹膜后脂肪瘤,栗子（熟）
乳房单纯囊肿,鸡
食管贲门粘膜撕裂综合征,白酒
衣原体感染症,白酒
脑胶质瘤,田螺
皲裂疮,鸭血(白鸭)
假痛风性关节炎,腐竹
结膜充血,猪小排（猪肋排）
先天性跖骨内收畸形,红葡萄酒
月经周期性精神病,白酒
小儿先天性主动脉瓣狭窄,咸鱼
钒及其化合物引起的皮肤病,啤酒
同型胱氨酸尿症,蚝豉
老年人不稳定型心绞痛,田螺
白血病性咽峡炎,白扁豆
椎动脉创伤性栓塞,鸭肝
酒精伴发的精神障碍,红葡萄酒
CD30阳性皮肤T细胞淋巴瘤,黑豆
阴虚发热,海虾
电解质紊乱,赤小豆
肠道革兰阴性杆菌脑膜炎,赤小豆
梅勒尼坏疽,鸡蛋黄
α1-抗胰蛋白酶缺乏性脂膜炎,咸鱼
视盘炎,腐竹
急性高原病,啤酒
阑尾炎,猪小排（猪肋排）
血管畸形引起的吞咽困难,鸡蛋黄
太阳病,三文鱼
热伤风,三文鱼
创伤性气胸,鸡心
阴虱病,淡菜(鲜)
三叉神经痛,杏仁
扁平苔藓,鸡肝
色厥色脱,三文鱼
毒瘾,干腌菜
尿道旁腺癌,啤酒
嵌顿性腹股沟斜疝,淡菜(鲜)
葡萄糖-6-磷酸脱氢酶缺乏症,白酒
脑病,鸭肉
抽动障碍,白扁豆
全身性念珠菌病,螃蟹
桡神经损伤,腐竹
骨结核,田螺
膈肌麻痹,白扁豆
甲状舌骨囊肿与瘘,杏仁
颅内低压性头痛,鹅肉
食物过敏性哮喘,白酒
维生素A过多病,公鸡
神经鞘源性肿瘤,泥蚶
充血性脾肿大,红葡萄酒
小儿肺隔离症,螃蟹
神经纤维瘤病,鸭血(白鸭)
糖尿病酮症酸中毒,冰糖
鼻前庭炎,赤小豆
小儿急性喉炎,白扁豆
慢性髓细胞白血病,绿豆
妊娠合并硬皮病,啤酒
暴露性角膜炎,鸭血(白鸭)
口底多间隙感染,赤小豆
十二指肠淤积症,螃蟹
基底节血肿,鹅肉
肾上腺皮质功能减退性心脏病,白酒
子宫收缩乏力,白酒
膈肌麻痹,鹿肉
慢性乳腺炎,猪里脊肉
精子增多症,莲子
单纯糠疹,鹿肉
浸淫疮,腐竹
胸膜炎,白扁豆
小儿出血性休克和脑病综合征,龙虾
血栓形成,蜂蜜
溢泪症,腐竹
卵巢纤维瘤病,淡菜(鲜)
慢性肠炎,沙丁鱼
消化性溃疡,杏仁
周围神经损伤,腐竹
腹部肿块,核桃
子宫收缩过强,鸭血(白鸭)
人为脂膜炎,淡菜(鲜)
感染性疾病所致贫血,啤酒
胫骨髁骨折,腐竹
外伤性低颅内压综合征,松花蛋（鸭蛋）
弥漫性掌跖角化病,螺丝菜
铜绿假单胞菌感染,海虾
痛风,鸡心
皮炎,白扁豆
上颌后缩,冰糖
先天性鼻咽部狭窄及闭锁,腐竹
痉挛性肠梗阻,白扁豆
阴茎扭转,白酒
体癣,田螺
鱼胆中毒,咸鸭蛋
慢性肾盂肾炎,黄酒
口炎,啤酒
妊娠合并梅毒,鸭蛋
肾萎缩,鸭蛋
肝胆湿热,鸡肉
气秘,三文鱼
尖锐湿疣,赤小豆
肺损伤,绿豆
滴虫性外阴炎,虾米
唇癌,绿豆
先天性睾丸发育不全,白酒
白塞病性巩膜炎,绿豆
暴发性痤疮,杏仁
子宫内膜炎,河虾
职业黑变病,啤酒
脓疱疮,白扁豆
平滑肌错构瘤,鸭血(白鸭)
椎动脉创伤性栓塞,鸡肝
小儿神经性贪食,白扁豆
狐惑,鸡肉
肠粘连,鸭肉
闭经性头痛,啤酒
人为性皮炎,啤酒
先天性食管重复,红葡萄酒
肾皮质脓肿,杏仁
腰部峡部崩裂和脊椎滑脱,白酒
埃可病毒疹,田螺
产后出血,白酒
麻痹性臂丛神经炎,草鱼
肋骨骨髓炎,小黄鱼
开放性气胸,绿豆
Shy-Drager综合征,鸭肝
老年人上消化道出血,蛏子
韧带损伤,沙丁鱼
小儿不对称身材-矮小-性发育异常综合征,螃蟹
羊水栓塞,辣椒(青、尖)
汞皮炎,杏仁
消散延迟性肺炎,赤小豆
性交疼痛,莲子
唇裂,腐竹
卵巢病,韭黄
盆腔充血综合征,白酒
心肌梗死,白扁豆
常染色体隐性遗传性脑动脉病伴白质脑病,鳕鱼
多毛状小阴唇,鸡肝
糖尿病肾病,核桃
口腔单纯性疱疹,杏仁
子宫内膜炎,河蚌
急性脓胸,咸鸭蛋
胃肠型食物中毒,南瓜子仁
不均匀性脂肪肝,鹌鹑蛋
偏沮,田螺
手部肌腱损伤,白酒
过敏性紫癜肾炎,花生仁（炸）
阿尔采末病,啤酒
白秃疮,咸鸭蛋
小儿营养不良性水肿,黑豆
维生素B2缺乏病,白酒
急性脓肿,赤小豆
情感性心境障碍,干腌菜
天花,河虾
颞间隙感染,白扁豆
猩红热,赤小豆
肌筋膜炎,白酒
小脑梗塞,芥菜
肥胖性生殖无能综合征,啤酒
肠病性肢端皮炎,啤酒
昏厥,白扁豆
急性虹膜睫状体炎,鸭血(白鸭)
胃溃疡出血,啤酒
听神经瘤,啤酒
鼻肿瘤,鸭血(白鸭)
慢性胃炎,南瓜子仁
老年人椎基底动脉供血不足,江米酒
跖疣,鸡肝
厥证,绿豆
胞痹,咸鸭蛋
先天性巨尿道症,驴肉
葡萄球菌性食物中毒,鸭血(白鸭)
先天性腓骨缺如,啤酒
卵巢成熟畸胎瘤,猪脑
中暑痉挛,杏仁
中耳气压伤,白砂糖
肛周湿疹,白扁豆
吻合口溃疡,啤酒
青春期厌食症,绿豆
呼吸系统疾病伴发的精神障碍,绿豆
心内膜弹性纤维增生症,虾皮
原发性血小板增多症,啤酒
淋巴结结核,白酒
深覆合,白酒
腺泡细胞癌,杏仁
小儿大脑半球胶质瘤,海蜇头
小儿维生素A缺乏病,螃蟹
妊娠合并急性胆囊炎,白酒
第四脑室肿瘤,啤酒
肘内翻畸形,白酒
诺卡菌性巩膜炎,干腌菜
传染性单核细胞增多,赤小豆
眼结石,羊油
急性腹型-高脂血症综合征,白果（鲜）
视神经炎,羊油
小儿尿石症,花生（炒）
弥漫性特发性骨肥厚,咸鸭蛋
膝关节脱位,猪肚
小儿骨与关节结核,白砂糖
慢性腰背痛,咸鱼
光敏性皮炎,辣椒(红、尖、干)
慢性粒单核细胞白血病,海螺
皮肤白细胞破碎性血管炎,白酒
真性红细胞增多症,白扁豆
膝关节侧副韧带损伤,白酒
躯体感觉障碍,鸡蛋黄
颅内肿瘤性出血,咸鸭蛋
延髓性麻痹,咸鸭蛋
老年人低钙血症,绿豆
跖骨、趾骨骨折,腐竹
软产道异常性难产,白酒
小儿先天性高氨血症,白酒
过敏性湿疹,海虾
臭汗恐惧症,虾皮
大肠息肉,鸡肝
小儿糖原贮积病Ⅱ型,花生（炒）
痨瘵,绿豆
臭汗恐惧症,赤小豆
骶尾部畸胎瘤,鸡肝
神经纤维肉瘤,啤酒
结肠息肉,白果（鲜）
骶尾部畸胎瘤,鸡肉
肾功能不全,鹌鹑蛋
小儿α-地中海贫血,啤酒
脑痨,虾皮
肩胛颈及肩胛盂骨折,腐竹
甲状腺功能减低所致贫血,黑豆
胆道癌,鸭蛋
秋燥,沙丁鱼
小儿骨硬化病,白砂糖
视网膜脱落,杏仁
后天性动静脉瘘,咸鱼
克拉伯病,蜂蜜
骨外软骨肉瘤,啤酒
慢性蝶窦炎,杏仁
第Ⅰ型脊髓血管畸形,黑豆
急性髓细胞白血病,啤酒
小儿哮喘,白扁豆
急性胃粘膜病变,白果（鲜）
皮脂腺痣,核桃
结缔组织增生性毛发上皮瘤,白酒
外阴乳头状瘤,白酒
视神经脊髓炎,白酒
腹腔妊娠,花生仁（炸）
微血管病性溶血性贫血,白酒
干燥综合征,鹿肉
虚寒呕吐,海虾
小肠吸收不良综合征,芝麻
十二指肠先天性狭窄,白酒
小儿呕吐,鱼腥草
小儿伯-韦综合征,螃蟹
小肠类癌,啤酒
龟头癌,红辣椒
妊娠合并获得性免疫缺陷综合征,干腌菜
胸椎小关节紊乱症,白酒
胫腓骨干骨折,白扁豆
小儿肥厚型心肌病,腐竹
小儿星形细胞瘤,花生（炒）
肌萎缩性侧索硬化,咸鸭蛋
强迫症,白酒
胆源性慢性胰腺炎,绿豆
疱疹样皮炎,干腌菜
喉气管瘢痕性狭窄,杏仁
砷化氢引起的溶血性贫血,白酒
缺血性心肌病,核桃
盆腔充血综合征,辣椒(红、尖、干)
慢性干燥性鼻炎,鹿肉
Chance骨折,黑豆
先兆流产,白酒
包皮龟头炎,鸡心
先天性肌性斜颈,啤酒
输卵管妊娠流产,鸭肉
慢性单纯性咽炎,绿豆
先天性结肠狭窄和闭锁,鹿肉
脉络膜血管瘤,淡菜(鲜)
性兴奋障碍,鸡肝
微小核糖核酸病毒性角膜炎,咸鱼
畸形性骨炎,啤酒
尿潴留,田螺
戈谢病,花生
指疔,杏仁
丘疹坏死性结核疹,苏打粉
局限性胸膜间皮瘤,田螺
尾神经丛痛,螃蟹
细菌性痢疾,田螺
高脂血症,腐竹
甲型肝炎,鸡蛋黄
剥脱综合征,啤酒
尿精,鱿鱼(鲜)
颈部水囊瘤,鸭蛋
老年人支原体肺炎,田螺
月状骨骨软骨病,干腌菜
霍奇金淋巴瘤,白酒
结节性硬化,黑豆
屈光不正,鸭血(白鸭)
郁证,辣椒(红、尖、干)
积滞,腐竹
咽部灼伤,猪油（板油）
外耳道疖肿,杏仁
外阴赘生物,蒜黄
酒胀,田螺
盆腔结缔组织炎,黄酒
螨皮炎,干腌菜
上皮样肉瘤,啤酒
梅毒性心血管病,白酒
急性气管支气管炎,啤酒
腹部肿瘤,洋葱
毛孢子菌病,白酒
虫积,酸白菜
呼吸道合胞病毒感染,蜂蜜
泛细支气管炎-测试,红辣椒
冠状动脉粥样硬化性心脏病,红葡萄酒
乙酰苯胺类中毒,白扁豆
良性葡萄胎,鸭血(白鸭)
躯体形式障碍,白酒
类固醇后脂膜炎,淡菜(鲜)
小儿慢性良性中性粒细胞减少症,白扁豆
肠子宫内膜异位,蜂蜜
成人肥大性幽门狭窄,花生仁（炸）
金疮,杏仁
动脉瘤,腐竹
隐斜,鸡爪
直肠脱垂,螃蟹
开角型青光眼,鸭血(白鸭)
桡骨茎突骨折,白酒
颞动脉炎,咸鱼
运动神经元疾病,干腌菜
痛风性关节炎,鸡心
胃肠道癌皮肤转移,螃蟹
后葡萄膜炎,鸭血(白鸭)
化脓性角膜炎,鸡蛋
先天性声门下狭窄,鸭血(白鸭)
多发性硬化伴发的葡萄膜炎,白酒
先天性全丙种球蛋白低下血症,黑豆
儿童学习能力障碍,鹅肉
梭形细胞血管内皮细胞瘤,花生仁（炸）
剥脱性皮炎型药疹,白扁豆
肥厚型梗阻性心肌病,白酒
筛窦炎,桂皮
淋证,鸭血(白鸭)
性功能障碍,腐竹
脊膜瘤,花生仁（炸）
三尖瓣关闭不全,白酒
尿路梗阻,白扁豆
阴道痉挛,赤小豆
上颌窦后鼻孔息肉,杏仁
营养性贫血,鸭肉
早搏,猪肚
外伤后颈内动脉闭塞,花生仁（炸）
食管贲门粘膜撕裂综合征,啤酒
先天性斜颈,螃蟹
非特异性尿道炎,乌骨鸡
幽门螺杆菌感染,咸鱼
月经周期性精神病,啤酒
泌尿系结石,咸鸭蛋
颈椎双侧关节突关节脱位,面肥
小儿慢性淋巴细胞性甲状腺炎,螃蟹
真性红细胞增多症,海蜇皮
黄斑病变,红辣椒
小儿单纯性甲状腺肿,油条
皮脂缺乏症,白酒
早产,莴笋
踝扭伤,腐竹
小儿巴特综合征,螃蟹
闭塞性动脉硬化,绿豆
物理性皮肤病,赤小豆
白发,咸鸭蛋
尿道旁腺癌,白酒
上气道梗阻,淡菜(鲜)
急性乳腺炎,杏仁
埃可病毒疹,鸭血(白鸭)
食管平滑肌瘤,白果（鲜）
中耳炎,田螺
原发性视网膜脱离,白酒
肛管癌,干腌菜
小儿视网膜母细胞瘤,白砂糖
小儿支气管哮喘,赤小豆
白大衣高血压,黑豆
乳头溢液,白酒
耻骨炎,黄酒
淋巴细胞减少症,干腌菜
硬脑膜外和硬脑膜下脓肿,螃蟹
人工性荨麻疹,海参
急性高原病,白酒
慢性肺源性心脏病,松子仁
颅骨纤维异常增生症,啤酒
乳腺结核,白扁豆
其他病毒肺炎,啤酒
延髓性麻痹,干腌菜
小儿急性非淋巴细胞性白血病,白砂糖
点状内层脉络膜病变,杏仁
桡骨下端骨折,白酒
肋间神经痛,田螺
Goodpasture综合征,白扁豆
妊娠合并硬皮病,白酒
胫骨平台骨折,绿豆
鼾症,猪里脊肉
叶酸缺乏所致贫血,杏仁
上颌前突,杏仁
性功能障碍,白扁豆
结石性胆囊炎,桃仁
口腔白斑病,杏仁
大肠腺瘤,干腌菜
原发性醛固酮增多症,腐竹
休止期脱发,杏仁
鞭虫病,鸭血(白鸭)
大肠息肉,鸡腿
外伤后脑脂肪栓塞,鹅肉
白喉,赤小豆
胃肠食物不耐受症,南瓜子仁
老视,田螺
传染性脓疱病,白扁豆
眼眶平滑肌瘤,啤酒
小儿过敏性紫癜,花生仁（炸）
男性生殖腺机能减退症,核桃
小儿偏头痛,羊油
小儿先天性甲状腺功能减低症,白砂糖
淤积性皮炎,咸鸭蛋
垂体性矮小病,绿豆
特发性高嗜酸性细胞综合征,杏仁
小儿脑挫裂伤,花生（炒）
乳溢-闭经综合征,田螺
结肠粪性穿孔,黑豆
阴茎异常勃起,白扁豆
洁癖,鸡肝
闭经溢乳综合征,松子仁
口炎,白酒
急性阴道炎,辣椒(红、尖、干)
男性尿道癌,腐竹
胃气上逆,洋葱
乙脑伴发的精神障碍,干腌菜
氨气中毒,啤酒
麻痹性肠梗阻,绿豆
卵巢成熟畸胎瘤,猪肚
小儿尿感,豆浆
感染性疾病所致贫血,白酒
低眼压性青光眼,赤小豆
胞生痰核,咸鸭蛋
外阴基底细胞癌,白酒
阴道横隔,啤酒
免疫介导性肾脏病,乌骨鸡
先天性眼球震颤,红葡萄酒
乳头状囊腺癌,赤小豆
腺淋巴瘤,白酒
小儿爱德华兹综合征,螃蟹
气臌,三文鱼
幽门螺杆菌感染,羊油
黄斑前膜,螃蟹
绝经与抑郁症,鸡肝
癌症伴发的精神障碍,白酒
肾阳虚,鸭血(白鸭)
核黄素缺乏病,公鸡
小儿先天性主动脉瓣狭窄,花生（炒）
小儿心律失常,白扁豆
恶性雀斑样痣,白酒
粘连性肠梗阻,绿豆
军团菌病,咸鸭蛋
多系统萎缩,啤酒
B链球菌群感染,鸡肝
梅克尔细胞癌,鸡蛋黄
输尿管脱垂,干腌菜
胫骨内髁骨软骨病,面肥
假单胞菌感染,田螺
脑震荡,鹅肉
血管损伤,干腌菜
抗-HCVAg阳性,啤酒
慢性腰背痛,花生仁（炸）
卵巢卵黄囊瘤,田螺
单纯疱疹,鸡肝
子宫内膜息肉,啤酒
医院内感染,赤小豆
经行发热,杏仁
外阴假上皮瘤样增生,羊油
老年人缺血性结肠炎,黄酒
皮肤白血病,干腌菜
多发性神经炎,啤酒
肺炎衣原体感染,啤酒
药物性肝硬化,绿豆
输卵管阻塞,鸭血(白鸭)
髓内肿瘤,干腌菜
老年人脑心综合征,田螺
马方综合征,田螺
外伤性颈内动脉海绵窦瘘,鹅肉
口炎,绿豆
第1跖趾骨关节炎,田螺
牙列稀疏,啤酒
闭合性颅脑损伤,白酒
胃下垂,泥鳅
低血糖综合征,鸡肝
不孕不育,绿豆
内隐斜,白扁豆
小肠炎,猪肉(肥)
结肠癌,白果（鲜）
炎性乳腺癌,啤酒
脊疳,绿豆
连续性肢端皮炎,杏仁
釉质发育不全,赤小豆
系统性红斑狼疮所致精神病,花生仁（炸）
高尿酸血症肾病,杏仁
噤口痢,田螺
膀胱平滑肌肉瘤,鸡肉
小儿急进性肾小球肾炎,白扁豆
咽侧壁憩室,杏仁
蹄铁形肾,鹿肉
牙龈瘘管,大葱
阴茎纤维性海绵体炎,干腌菜
脱水,啤酒
肛周湿疹,腐竹
胃溃疡出血,白酒
维生素B2缺乏病,啤酒
癫痫持续状态,花生仁（炸）
血管痣,茼蒿
老年久病卧床,杏仁
小脑梗塞,肥膘肉
糖原累积病,腐竹
横位难产,啤酒
妊娠合并哮喘,江米酒
干燥性角结膜炎,白扁豆
胆管炎,鸭肉
小儿喘息样支气管炎,龙虾
外伤性颈内动脉海绵窦瘘,白扁豆
夏伊-德雷格综合征,红葡萄酒
妊娠合并卵巢肿瘤,江米酒
眼球震颤,白酒
急性颈部软组织损伤,黑豆
肠气囊肿,鹿肉
烧伤休克,猪油（板油）
胃肠型食物中毒,白果（鲜）
膝关节侧副韧带损伤,白扁豆
口腔结核性溃疡,田螺
毛盘瘤,啤酒
良性高血压性小动脉性肾硬化,乌骨鸡
嗜酸细胞增多性非变态反应性鼻炎,白扁豆
乙脑伴发的精神障碍,啤酒
蛔虫病,白果（鲜）
睑外翻,赤小豆
鼻出血,花生
结核病,鸭血(白鸭)
肝脏类癌,啤酒
胆囊-结肠肝曲粘连综合征,绿豆
骨样骨瘤,红葡萄酒
春季性结膜炎,鸭血(白鸭)
肘内翻畸形,啤酒
蜘蛛咬伤,沙丁鱼
致密性髂骨炎,腐竹
老年人肝硬化,田螺
小儿粘连性肠梗阻,油豆腐
股神经干性痛,鸭血(白鸭)
显微镜下多血管炎,干腌菜
地方性甲状腺肿,黑豆
乳房纤维瘤,啤酒
关节炎,鸡心
原发性肺动脉高压,鸡翅
代谢性白内障,鸡蛋黄
活动盲肠综合征,南瓜子仁
甲型副伤寒,辣椒(青、尖)
增生性疤痕,猪油（板油）
良性脂肪母细胞瘤,干腌菜
病理性REM睡眠,鸭蛋
手腕扭伤,白酒
鼻鼽,鳕鱼
结核性苔藓,公鸡
包涵体肌炎,白酒
δ-贮存池病,啤酒
鼻中隔溃疡,花生
副流行性感冒,松子仁
鳃裂瘘管,腐竹
痛风和高尿酸血症,杏仁
老年人慢性肾盂肾炎,黄酒
急性呼吸窘迫综合征,猪油（板油）
脓疱疮,啤酒
鼓室硬化症,白酒
阴道恶性肿瘤,白酒
膀胱癌,田螺
癌症伴发的精神障碍,绿豆
癌性神经肌病,公鸡
小儿α-地中海贫血,白酒
缺血性多形性室性心动过速,江米酒
泪腺肿瘤,白酒
小儿肺动脉高压,河蚌
老年人脂肪肝,鸡蛋
虫证,咸鱼
心火上炎,河蚌
分泌性中耳炎,咸鸭蛋
难辨芽胞杆菌肠炎,咖啡
反流性食管炎,杏仁
脉络丛乳头状瘤,油条
过敏性皮炎-测试,螃蟹
先天性脑积水,白酒
皮肤念珠菌病,螃蟹
水痘,河虾
急性肺炎,白酒
梅毒性心血管病,啤酒
长Q-T间期综合征,龙虾
肾动静脉瘘,白酒
穿透性心脏外伤,咸鸭蛋
小儿丘疹性肢皮炎综合征,花生（炒）
发育性骨盆异常,鸭蛋
毛母质瘤,猪油（板油）
成人型慢性粒细胞白血病,黑豆
分裂情感性精神病,鸡蛋黄
睡眠呼吸暂停综合征,咸鸭蛋
基质性角膜炎,白扁豆
铬及其化合物引起的皮肤病,红葡萄酒
视网膜色素变性,鸭血(白鸭)
类风湿关节炎,虾米
表层巩膜炎,白酒
胸壁软组织损伤,田螺
大肠类癌,啤酒
剥脱性骨软骨炎,啤酒
肠石性肠梗阻,黑豆
微小核糖核酸病毒性角膜炎,白酒
眼眶血肿,咸鸭蛋
营养不良性肝硬化,油豆腐
孤独症,鸭蛋
小儿尿道下裂,螃蟹
痞气,三文鱼
腹膜后纤维化,白酒
血管损伤,咸鸭蛋
血管网织细胞瘤,白扁豆
原发性膀胱输尿管返流,鸭肉
肘外翻畸形,鸭血(白鸭)
涎瘘,赤小豆
食管肉瘤,咸鸭蛋
瘘疮,白酒
盲肠阿米巴肉芽肿,鸭蛋
老年人食管癌,淡菜(鲜)
妊娠期甲状腺功能亢进,黄酒
颌面部神经纤维瘤,鸭血(白鸭)
小儿错畸形,蛤蜊
假性尖锐湿疣,啤酒
慢性阻塞性肺疾病,白酒
肠病性肢皮炎综合征,干腌菜
心脏淤积淀粉样物质,鸭肉
小肠系膜损伤,芝麻
艾滋病人的急性阑尾炎,绿豆
胃空肠输入袢综合征,啤酒
先天性食管憩室,干腌菜
软化斑,白酒
先天性胸骨后膈疝,啤酒
小儿高血压,啤酒
骨旁骨肉瘤,啤酒
绝经期盆腔脏器脱垂,松子仁
原发性胆汁性肝硬化,绿豆
十字韧带损伤,腐竹
结节病,白酒
巨人症,虾米
躯体感觉障碍,鸭血(白鸭)
手部神经损伤,杏仁
肾皮质化脓性感染,螃蟹
老年甲状腺功能减退症,干腌菜
腮腺隙感染,赤小豆
尿道炎,腐竹
呼吸系统疾病伴发的精神障碍,啤酒
小儿支气管肺炎,油豆腐
男科病,白酒
鼻窦气压性创伤,干腌菜
毛囊性黏蛋白病,干腌菜
缢死,螺丝菜
血管内皮瘤,螺丝菜
非特异性阴道炎,白酒
花柳病,腐竹
耳源性脑膜炎,田螺
盲肠肉芽肿,啤酒
跖疣,鹿肉
慢性疲劳综合症,鸡血
良性纤维组织细胞瘤,鸭血(白鸭)
