start,end
不稳定血红蛋白病,山药枸杞粥
痰毒,无花果雪梨雪耳瘦肉汤
脉络膜出血,青菜饭
小儿眼-耳-脊椎综合征,小米面发糕
肥大性骨关节病,香菇薏米饭
恙螨皮炎,鸡蛋米汤粥
慢性肾性贫血,什菜面
放射性肺炎,蔬菜杂烩粥
病毒性心肌炎,冬瓜鲤鱼汤
小肠吸收不良综合征,红白萝卜汤
持久性隆起性红斑,大麦薏仁茯苓粥
表皮囊肿,芦笋鸡丝汤
老年性昏迷,双皮鲫鱼
甲流,猪肝绿豆粥
外伤性白内障,牛奶菠菜粥
食管损伤,五香扒猪蹄
跖疣,山药薏米红枣粥
跟骨骨髓炎,木须豇豆
登革出血热,虾米冬瓜火腿鸭汤
萎缩性胃炎,胡萝卜香蕉汁
乙状结肠间疝,牛奶玉米汤
黄体功能不全,山楂牛肉干
低血压,炒苋菜
躯体感染伴发的精神障碍,香菇白菜羹
异物伤,腰果西兰花
小儿窦性心律失常,胡萝卜番茄汤
视盘炎,牛奶菠菜粥
卵巢两性母细胞瘤,冬菇椰菜豆腐粉丝汤
泛细支气管炎,五丝白菜卷
盆底腹膜疝,红烧带鱼
抑郁性神经症,胡萝卜苹果汁
胃结核,滑蛋牛肉
产后甲状腺炎,豆腐海带汤
特发性阻塞性细支气管炎伴机化性肺炎,银耳拌山楂
半乳糖血症,土豆浆汤
神经病性关节病,赤小豆鸡汤
肠病性肢皮炎综合征,木瓜鲜奶饮
卵巢肌肉来源肿瘤,紫菜芙蓉汤
腔隙性脑梗死,菠菜粉丝汤
阴缩,清汤白菜卷
腰椎退变性小关节损伤性关节炎,小白菜馅包子
肠道息肉病,红枣黑木耳汤
小儿脑挫裂伤,玉米粥
H7n7,炝黄豆芽
慢性胃炎,西米猕猴桃粥
股癣,苋菜豆腐汤
咽旁间隙感染,菠菜拌豆芽
崩漏,母鸡粥
肺癌骨转移,白菜红枣牛腩汤
肋骨骨折,豆薯小米粥
咽鼓管异常开放症,小米薄麻粥
血管畸形引起的吞咽困难,胡萝卜苹果汁
多发性内分泌腺瘤Ⅱ型,紫菜豆腐肉片汤
心内膜炎,红扁豆粥
老年人脑心综合征,芹菜炒肉片
偻附,牛奶玉米汤
特异性肾实质疾病,双菇番茄黄瓜紫菜汤
小儿动脉肝脏发育异常综合征,菠菜粥
肾损伤,油菜丝炒面
男性生殖器外伤,小米枣仁粥
病毒性心肌炎,百合粥
胰腺囊腺癌,牛奶大米饭
Asperger综合征,酥黄菜
急性腹型-高脂血症综合征,茼蒿鱼丸汤
糖尿病,山楂核桃茶
骨坏死,小米蛋奶粥
急性海绵窦栓塞性静脉炎,凉拌海带木耳芹菜
大肠类癌,海带粳米粥
II型糖尿病,香菇油菜包
鸡胸,豆腐蛋饺
老年人急性感染后肾炎,菜花泥子汤
肠道病毒所致各系统感染,竹笋鲫鱼汤
产科休克,干贝猪瘦肉汤
DF-2败血症的皮肤表现,油焖黄豆
便秘,牛奶菠菜粥
骨良性纤维组织细胞瘤,芋头芹菜粥
先天性支气管囊肿,甜菜叶粥
急性腰背部扭伤,苹果派
胰腺囊腺癌,清蒸武昌鱼
巨细胞动脉炎和风湿性多肌痛,木瓜胡萝卜玉米粥
复发性腹股沟疝,黄芪蒸鹌鹑
小儿血小板无力症,黄豆芽蘑菇汤
痞满,香蕉豆沙酸奶汁
马牙,西式牛奶粥
钱币状掌跖角化病,生菜烧肉三明治
小儿亚急性甲状腺炎,枸杞核桃粥
妇科病,菠菜色拉
三焦咳,雪梨饮
喘证,水晶蜜桔
窝状角质松解症,西瓜番茄汁
室性并行心律及室性并行心律性心动过速,雪菜青豆韭菜豆腐汤
肝脓肿,醋拌绿豆芽
喉癌,青菜包
腹部肿瘤,肉丝炒饼
腓总神经损伤,绿豆芽炒菠菜
胆源性急性胰腺炎,百合荸荠雪梨羹
继发性铁粒幼细胞性贫血,猪肝菠菜粥
小肠平滑肌肉瘤,牛奶香蕉糊
热汗,冬瓜汤
不随意运动,枸杞核桃粥
自身免疫性溶血性贫血,小麦粥
眼眶血肿,猪肉青菜粥
蛲虫性阴道炎,芝麻油菜
皮肤恶性黑色素瘤,菠菜双蛋羹
脑干梗塞,海米扒油菜
急性气管支气管炎,鸡蛋炒面
化脓性食管炎,冬瓜粥
鼻窦炎,山药炖猪蹄
胃炎,莲子红豆沙
慢性化脓性腮腺炎,海带果菜汁
老年人肺性脑病,红桃蜜
股骨干骨折,鸡肉虾仁炒面
自然流产,菠菜双蛋羹
基底细胞腺瘤,豆腐番茄鱼片牛肉汤
膝关节骨刺,豆芽炖猪排骨
阴茎扭转,土豆泥牛奶粥
混合瘤,双菇番茄黄瓜紫菜汤
口炎,炝西兰花
皮炎芽生菌,鸡蛋黄花汤
成人型女性乳房肥大症,白术陈皮鲈鱼汤
阳虚发热,家制猪肉脯
小儿胆道蛔虫症,猕猴桃香蕉奶酪汁
干酪性鼻炎,胡萝卜苹果汁
急性腰扭伤,素炒菠菜
潜伏梅毒,黄瓜饺
疼痛性眼肌麻痹,开洋大白菜
月经不调,紫米红枣粥
输尿管肿瘤,双菇番茄黄瓜紫菜汤
溃疡性结肠炎性关节炎,苦瓜排骨汤
小儿脑干胶质瘤,鸡蛋木耳粥
舌扁平苔藓,玉米火腿粥
髂腹股沟神经干痛,牛肉萝卜白米粥
甲癣,素炒圆白菜
农药中毒,百合粳米鸡
间歇依赖型尖端扭转型室性心动过速,鸡肉冬菜饼
口腔炎,牛奶玉米汤
先天性主动脉缩窄,白菜清汤
特发性嗜酸性粒细胞增多综合征,白菜蛋花粥
皮炎,鸡肉白薯粥
先天性副舟骨,韭菜蛋丝
脑病,鲅鱼饺子
胸腺瘤,水果什锦奶羹
卵巢恶性中胚叶混合瘤,菠菜豆腐汤
趾间神经痛,煎芹菜叶饼
肺炎链球菌性肺炎,胡萝卜炒木耳
青少年及小儿阴道透明细胞癌,花豆腐生菜瘦肉汤
缺铁性贫血,小米红糖粥
颈部淋巴结结核,清炒虾仁
乳腺癌,绿豆南瓜汤
慢性单纯性咽炎,莲子红豆沙
疱疹样皮炎,薏米炖鸭
慢性脓胸,小麦粥
鼻窦气压性创伤,雪菜肉末粥
小儿大脑半球胶质瘤,薏米豆腐羹
肺癌,白果莲子粥
慢性粒细胞性白血病,皮蛋瘦肉粥
眼眶骨折,红烧菜花
眼睑带状疱疹,地瓜牛奶
骨纤维肉瘤,玉米粉燕麦粥
阴道上皮内瘤样变,银耳瘦肉羹
青少年牙周炎,鸡肉烩鱼丝
多动症,素炒圆白菜
先天性小眼球合并眼眶囊肿,素炒黄豆芽
法洛三联症,猪心粥
尿毒症性心肌病,番茄蛋饺
小儿骨硬化病,绿豆奶粥
大肠埃希杆菌性胃肠炎,豆浆粥
瘘疮,薏米莲子粥
单纯疱疹,冬瓜粥
特发性葡萄膜大脑炎,鸽蛋菜心粥
急性风湿热肾损害,黑豆黄芪红枣牛肉汤
鼻红粒病,猕猴桃苡仁粥
外耳道异物,芝麻土豆
厌氧菌肺炎,酿枇杷
小儿急性胆囊炎,素炒菠菜
气功所致精神障碍,山药炖猪脑
双颌前突,小米龙眼粥
急性和亚急性硬脑膜下血肿,荞麦粥
支气管结石症,肉片粥
老年人血管性痴呆,草莓菠菜汁
新疆出血热,胡萝卜炒雉鸡肉
急性心力衰竭,黄瓜拌兔丝
鼻腔异物,猪肝炒胡萝卜
单纯性肺嗜酸性粒细胞浸润症,莴笋粥
垂体前叶机能减退症,当归黄芪粥
乳糜腹,核桃牛奶饮
小儿病毒性心肌炎,莲子粥
先天性主动脉瓣上狭窄,冬菇烧白菜
外耳道异物,芝麻桃仁粥
低渗性脱水,茼蒿鱼球汤
距骨骨折脱位,芹菜炒香菇
高钾血症,黄瓜粳米粥
妊娠合并系统性红斑狼疮,番茄葡萄汁
低钠血症,山药汤
小儿非内脂性网状内皮增殖综合征,萝卜香菇豆苗汤
糖原累积病,西瓜羹
外源性变应性肺泡炎,紫菜萝卜汤
腕枪刺状畸形,鲢鱼肉丸汤
鼻腔癌,小白菜馅包子
卵巢泡膜细胞瘤,罗汉果金银菜柿饼汤
射精功能障碍,葱香菱角
喉部钝挫伤,核桃牛奶饮
近视眼,黑芝麻红枣粥
晶状体蛋白过敏性青光眼,黄豆芽蘑菇汤
青年心肌梗死,豆腐素蒸包
膈先天性缺损,阿胶粥
致密性髂骨炎,茼蒿菜鱼头汤
肺气虚,萝卜杏仁煮牛肺
分离性垂直偏斜,粉蒸白菜
膈下脓肿,鲜香白菜羹
高尿酸血症肾病,荞麦粥
须部假毛囊炎,花豆腐生菜瘦肉汤
脑出血,香菇烧油菜
小儿气管、支气管异物,菠菜豆腐汤
绝经后子宫内膜癌,鲜百合冬菇西兰花汤
心房内传导阻滞,五丝白菜卷
流产,牛肉馅饼
疣状表皮发育不良,素油菜心
老年人慢性肾盂肾炎,三文鱼蒸蛋羹
鼻骨骨折,鲤鱼汤
唇疱疹,开水白菜
良性高血压性小动脉性肾硬化,冬瓜粥
不动杆菌肺炎,果汁豆腐
水疱性远端指炎,瑶柱生菜白菜汤
外阴-阴道-牙龈综合征,苦瓜瘦肉汤
真菌性脑膜炎,杂粮粥
灰指甲,玉米粉燕麦粥
急性中毒性脑炎,素炒菠菜
鞘膜积液,大白菜饺
猩红热,柠檬蒸黑鱼
毛囊漏斗肿瘤,紫菜芙蓉汤
附件炎,豆腐鲫鱼
甲状腺肿瘤,番茄煎蛋
肝癌,绿茶杏仁汤
结肠平滑肌瘤,白菜粥
小肠下垂,口袋豆腐汤
血影细胞性青光眼,香菇小油菜
房性逸搏和房性逸搏心律,酸枣仁粥
外科皮脂腺囊肿,牛奶菠菜粥
慢性肉芽肿病,鸡丝蘑芋豆腐
神经根型颈椎病,土豆泥牛奶粥
丘疹坏死性结核疹,蛋白芹菜
情感性心境障碍,干冬菜粥
小儿慢性粒细胞白血病,银耳拌山楂
小儿良性先天性肌弛缓综合征,豆薯小米粥
支气管结石症,荞麦粥
迷走神经损伤,枸杞叶芹菜粥
气管肿瘤,玉竹白菜
宫外孕,菠菜豆腐汤
梅毒,蒲公英粥
鼠疫,酿冬瓜
胫腓骨骨干骨折,珍珠菜花汤
青少年及小儿卵巢肿瘤,清润白菜鱼片汤
小肠腺癌,猪肝鸡蛋粥
慢性胃炎,猪肚粥
椎弓结核,木耳豆腐丁
跖骨头骨软骨病,凉拌菜花
多发性大动脉炎,鲤鱼补血汤
羊痘,雪菜芦笋饺
绝经与阿尔茨海默病综合征,白菜粥
口腔粘膜黑棘皮病,西红柿萝卜汤
微血管病性溶血性贫血,芹菜猪肉蒸饺
蛲虫性阴道炎,香菇炒菜花
溶血性贫血,炝藕片
传染性单核细胞增多,牛奶蒸蛋
小儿色素沉着息肉综合征,蘑菇木耳西兰花腐竹汤
溃疡病急性穿孔,花生糯米糕
钙化性肌腱炎,肉片粥
鼻孢子虫病,燕麦粳米粥
放射性周围神经病,玉米粉燕麦粥
先天性卵巢发育不全,香菇茯苓粥
尿潴留,玉米粥
溃疡病出血,肉丝榨菜汤
脓疱疮,黄瓜饺
少精子症,银耳樱桃粥
原发性心脏肿瘤,瑶柱生菜白菜汤
心脏神经症,三味黄瓜
嗜酸细胞增多性非变态反应性鼻炎,荔枝鸡翅
黄斑病变,素炒菠菜
脊膜瘤,凉拌菜花
膈疝,生鱼片粥
小肠下垂,小米红枣粥
胰腺炎,燕麦粳米粥
溃疡性结肠炎,冬菇炒茼蒿
急性胃粘膜病变,马齿苋鸡蛋汤
子宫息肉,豆腐蛋饺
指疔,菠菜豆腐汤
膀胱癌,萝卜汁粥
下丘脑多汗症,萝卜生菜汤
创伤性关节炎,苜蓿鸡蛋汤
盆腔炎性肿块,苦瓜瘦肉汤
楔状缺损,萝卜豆腐汤
崩漏,三七煲藕蛋
反流性食管炎,红烧猴头菇
急性梗阻性化脓性胆管炎,番茄鸡蛋煎饼
白血病肾损害,海带瘦肉粥
妊娠合并慢性肾小球肾炎,西兰花炒牛肉
胃肠疾病,薏米豆腐羹
化学液体吸入,牛奶大枣汤
淋巴结结节病,蘑菇胡萝卜拌饭
唇腭裂,雪菜肉末粥
毛细血管或静脉血栓形成,胡萝卜猪肝汤
二硫化碳中毒,绿豆南瓜汤
赤脉贯布,菊花茶粥
脑膜炎,油菜粥
绝经后子宫内膜癌,猪腰核桃
痛风和高尿酸血症,玉米蒸饺
大网膜粘连综合征,首乌鸡蛋汤
甲状腺结节钙化,干姜红糖粥
小儿慢性胃炎,黄瓜三丝汤
气压创伤性中耳炎,小麦粥
色素斑,白菜粥
葡萄糖-6-磷酸脱氢酶缺乏症,菠菜洋葱牛奶羹
胃窦炎,鸡蛋黄泥
虫咬皮炎,黄花菜炒黄瓜
痧子,豆浆莴笋汤
眼异物伤,莲子粥
小儿尿路感染,苹果胡萝卜泥
小儿癫痫,莲子红豆沙
气腹痛,玉米须粥
硬脊膜下脓肿,水晶猕猴桃
妇科病,砂锅豆腐汤
交感神经型颈椎病,土豆泥牛奶粥
蝶窦炎,蔬菜杂烩粥
阴茎扭转,燕麦粳米粥
鼻疽,鸡蛋面丝汤
胃空肠输入袢综合征,小米粉粥
垂体腺瘤,胡萝卜芹菜粥
妊娠合并梅毒,香菇油菜面筋粥
热烧伤,大麦汤
小儿急进性肾小球肾炎,牛奶花生粥
颅骨骨髓炎,冬笋拌油菜
分离性垂直偏斜,奶油扒白菜
淋巴细胞脉络丛脑膜炎,牛奶菠菜粥
持久性隆起性红斑,白茅根瘦肉汤
慢性呼吸衰竭,西米银耳羹
宫颈炎,五柳青鱼
小儿先天性主动脉瓣狭窄,菠菜豆腐汤
肌阵挛性小脑协调障碍,小米龙眼粥
小儿红白血病,酸枣仁粥
乳糜腹,酸奶银耳水果羹
外伤后头痛,核桃肉粉
风湿性二尖瓣狭窄,小白菜馅包子
假性尖锐湿疣,白菜清汤
缺铁性贫血,水晶莲子
踝扭伤,冬瓜粒杂锦汤
亚急性甲状腺炎,芝麻鸭肝
妊娠合并癫痫,山药薏米红枣粥
病毒性脑膜炎,黄豆芽蘑菇汤
小肠纤维瘤,鲜香菇煮豆腐
头皮感染,大麦汤
睾丸囊肿,西瓜羹
脑膨出和脑脊膜膨出,南瓜团子
尿道旁腺癌,枸杞玉米羹
儿童遗尿症,炖山药
意识障碍,炒油菜薹
肠侵袭性大肠埃希杆菌感染,鸡汤面条
肩袖损伤,蘑菇鸡丝蛋花汤
咽喉癌,胡萝卜汤
胃食管反流病,鸡肉炒藕丝
农药中毒所致的精神障碍,雪菜肉末粥
心肌病,空心菜粥
突发性耳聋,玉米粉燕麦粥
乳溢症,紫菜芙蓉汤
小儿骨与关节结核,鲢鱼肉丸汤
脊髓血管病,竹笋沙拉
绝经期尿路感染,莲藕发菜红豆汤
上皮样肉瘤,益母草鸡肉汤
先天性性联无γ-球蛋白血症,萝卜豆腐汤
梅毒性角膜病变,菠菜双蛋羹
热带性口炎性腹泻,银耳炖木瓜
转移性肝癌,白果冬瓜粥
环状胰腺,番茄黄瓜汁
心脏病,银耳冬瓜羹
牙龈炎,菠菜羹
卵巢成熟畸胎瘤,珍珠笋番茄蘑菇汤
小儿血管性血友病,黄豆芽蘑菇汤
小儿雄激素不敏感综合征,双菇番茄黄瓜紫菜汤
磨牙,鸡蛋黄花汤
间充质软骨肉瘤,羊肉汤面
老年人胆囊炎,糖醋菜花
奈瑟卡他球菌肺炎,香蕉葡萄粥
小肠类癌,巧克力核桃糕
卵泡囊肿,青菜饭
外伤后脑脂肪栓塞,菜煎饼
精囊囊肿,煎芝麻地瓜饼
冻僵,生姜山楂汤
卵巢功能缺如综合征,罗汉果金银菜柿饼汤
腰腿痛,雪菜鸡丝面
间质性膀胱炎,香菇白菜羹
结膜炎,绿豆杂面条
脂肪瘤,花豆腐生菜瘦肉汤
纤维肌痛综合征,白果猪肚粥
先天性心脏病,冰糖荔枝
急性化脓性腮腺炎,什锦水果羹
肺病,泡莲藕
小儿弹性假黄瘤,鸡蓉豆腐
钙化性肌腱炎,荞麦粥
特发性面神经瘫痪,紫菜粥
癔病性昏厥,人参莲子粥
风搔痒,瑶柱生菜白菜汤
急性间质性肺炎,枸杞核桃粥
急性脊髓炎,冬瓜草鱼汤
安眠药中毒,猪血豆腐汤
风湿性心脏病,白果莲子粥
胆道蛔虫病与肝蛔虫病,使君子蒸猪瘦肉
斜视,糯米蒸鲤鱼
小儿室性心动过速,百合粳米鸡
尖锐湿疣,蘑菇肉丁包
心肌缺血,鱼香鸡爪
风湿性疾病,蔬菜杂烩粥
心源性哮喘,玉米粉燕麦粥
颅内低压性头痛,花生杏仁粥
晕动病,黄瓜粳米粥
登革出血热,鱼肉糊
前庭功能紊乱,西兰花炒牛肉
心脾两虚,鲤鱼陈皮煲
小儿淹溺,鸽蛋粥
沙雷菌肺炎,鸡蛋拌土豆泥
围绝经期功能失调性子宫出血,鸡肉白薯粥
绒毛膜癌,卷心菜菠萝汁
鼻窦鳞状细胞癌的眼部病变,芋头芹菜粥
无症状性脑梗死,薏米莲子粥
药物过敏,木瓜胡萝卜玉米粥
皮下脂肪肉芽肿,红花糯米粥
色素性荨麻疹,小白菜馅包子
视神经萎缩,素炒菠菜
肺疟疾病,百合绿豆沙羹
胸椎椎管狭窄症,大白菜饺
小儿肥胖性生殖无能综合征,冬瓜粥
甲真菌病,燕麦粳米粥
痈,鸡肉冬菜饼
羊痘,小白菜馅包子
残胃平滑肌肉瘤,陈皮瘦肉粥
桡骨茎突部狭窄性腱鞘炎,蘑菇木耳西兰花腐竹汤
梭形细胞血管内皮细胞瘤,黄瓜拌绿豆芽
甲状腺炎,赤小豆粥
慢性卡他性结膜炎,青菜饭
表演型人格障碍,花生菠菜粥
胆囊管综合征,白菜肉末粥
丛状血管瘤,胡萝卜枸杞汁
眼外肌外伤,燕麦粳米粥
先天性肛门直肠狭窄,冬瓜鲤鱼汤
色素沉着绒毛结节性滑膜炎,栗子猪肉汤
泌尿生殖系阿米巴病,双菇番茄黄瓜紫菜汤
阴道平滑肌肉瘤,清炖木耳香菇
霉菌性阴道炎,翡翠菜花
渗出性中耳炎,鸡丝拌芹菜
尺骨下1/3骨折合并下尺桡关节脱位,菠菜豆腐汤
原发性骨淋巴瘤,青油菜炒银鱼丝
睥翻粘睑,芹菜粥
粗制棉子油中毒,冬瓜玉米面粥
情感性心境障碍,牛奶菠菜粥
桡神经损伤,核桃芡实粥
肾精亏虚,酱猪排骨
结核性巩膜炎,水晶猕猴桃
小儿先天性面肌双瘫综合征,小麦豆角粥
低渗性脱水,白菜虾仁面汤
眼眶蜂窝织炎,三丝瓜羹
心房肥大,百合芝麻猪心汤
类固醇肌病,紫菜豆腐羹
慢性盆腔疼痛,桂圆草莓炒山药
疱疹性咽颊炎,胡萝卜香蕉汁
阴道白斑,蒸猪肝
喉喑,白果炒百合
舌癌,紫菜芙蓉汤
脊髓灰质炎后遗症,银耳豉汁粥
窦性心动过缓,黑木耳粥
血液病,南瓜粥
小儿厌食症,菠菜豆腐汤
白细胞减少症和粒细胞缺乏症,山药枸杞粥
进行性肥厚性间质性神经炎,莴笋粥
性早熟,糙米排骨粥
营养不良,牛奶窝蛋莲子汤
颊间隙感染,瓜条拌藕片
慢性盆腔疼痛,玉米冬瓜粥
桡骨头骨折,鸡腿菇拌猪肚
手术后反流性胃炎,瑶柱生菜白菜汤
小儿时期常见的呕吐,金橘糯米粥
DF-2败血症的皮肤表现,黄豆芽烧豆泡
性病,豌豆绿豆粥
基底细胞癌,淡菜板豆腐白菜汤
脚气病性心脏病,干豆腐拌黄瓜
龟头炎,萝卜牛肉蒸饺
尿道肉阜,枸杞子粥
热带口炎性腹泻,蜜汁蒸山药
老年人支气管哮喘,猕猴桃香蕉奶酪汁
良性脑瘤,炒胡萝卜
膝关节韧带损伤,清拌茄子
副耳,赤小豆鲤鱼汤
心力衰竭,鲜蚕豆紫菜汤
急性牙髓炎,果汁豆腐
椎弓结核,蘑菇木耳饺
固定性斜视,枸杞蒸蛋
乙型病毒性肝炎,豆腐香菇蛋花汤
小儿女性性早熟,海带果菜汁
气管梗阻,菠菜双蛋羹
老年人颅内压增高,空心菜粥
结节性甲状腺肿,腰果西兰花
下呼吸道感染,鸭梨粥
头皮血肿,香蕉鸡卷
肾功能不全,小白菜猪肉饺
直肠炎,冰糖排骨
物理性变应性,苦瓜瘦肉汤
鼻中隔血肿,清甜莲子
隐孢子虫病,草鱼豆腐
神经瘤,鸡肉冬菜饼
毛孢子菌病,白菜蛋花粥
高血压肾病,芹菜豆腐干
小儿神经皮肤综合征,花生奶露
髋臼骨折,鳝鱼强筋健骨汤
低增生性急性白血病,大蒜烧茄
地图舌,山药桂圆粥
乳头侵蚀性腺瘤病,清汤白菜卷
乳腺癌皮肤转移,赤小豆鲤鱼汤
蝎子螫伤,奶油白菜
老年性黄斑变性,牛奶菠菜粥
汗管瘤,赤小豆鲤鱼粥
月经周期性精神病,大白菜饺
闭合性脊髓损伤,青菜饭
铁利用性贫血,鲜百合雪梨瘦肉雪蛤汤
酒精所致精神障碍,草莓柠檬汁
肺癌脑转移,小米红枣粥
念珠龟头炎,雪菜芦笋饺
肠气肿综合征,豆腐皮粥
十二指肠溃疡,裙带菜马铃薯饼
五氯酚钠中毒,小白菜馅包子
腹壁切口疝,白芷茯苓薏苡仁粥
甲状腺结核,绿豆南瓜汤
肺泡癌,茯苓莲子粥
肌张力障碍综合征,牛奶杏仁粥
原发性IgA肾病,姜枣鲫鱼粥
回乳,小白菜猪肉饺
非霍乱弧菌感染,花生奶露
枢椎齿状突骨折,油菜海米豆腐
腹膜后脂肪瘤,豆泡烧油菜
妊娠合并再生障碍性贫血,桂圆莲子羹
心理疾病,猪肝菠菜粥
小儿副流感病毒肺炎,椰子银耳煲鸽汤
急性胃炎,素熘菜花
花斑癣,苦杏仁粥
桡骨颈骨折,红枣黑豆粥
漆所致皮肤病,燕麦粳米粥
乳房猪囊尾蚴病,小麦生地百合羹
肉痹,荠菜粥
阴道壁息肉,荠菜肉丝豆腐羹
四肢血栓性浅静脉炎,小米羊肉粥
遗传性共济失调,黄瓜粳米粥
脊柱侧凸,香菇西兰花
慢性胰腺炎,鲫鱼羹
胆道张力低下综合征,三鲜冬瓜汤
完全流产,桂圆莲子粥
脑动静脉畸形,牛奶菠菜粥
艾滋病神经系统损害,熘墨鱼
绝经期关节炎,小米素羹
运动神经元疾病,萝卜豆腐汤
小儿其他沙门菌感染,丝瓜绿茶汤
胆石症,桂圆黑豆粥
过敏性鼻炎,凉拌紫苏叶
丘脑下部损伤,胡萝卜枸杞汁
特发性嗜酸性粒细胞增多综合征,菠菜双蛋羹
孤独症谱系障碍,腰果西兰花
尿毒症性心肌病,番茄鸡蛋煎饼
结、直肠黑变病,薏米扁豆老黄瓜汤
I型糖尿病,蘑菇木耳饺
宫颈糜烂,素炒菠菜
小儿气管、支气管异物,卷心菜菠萝汁
肺脓肿,炝圆白菜
肢骨纹状肥大,香菜莲藕饺
肺癌皮肤转移,马铃薯胡萝卜汤
腱鞘炎,羊肉煎包
荨麻疹型药疹,牛奶菠菜粥
小儿先天性肌强直综合征,燕麦粳米粥
过敏性皮炎,牛奶麦片粥
砷化氢引起的溶血性贫血,黄瓜拌绿豆芽
巨细胞动脉炎和风湿性多肌痛,绿豆南瓜汤
进行性色素性紫癜性皮病,南瓜大麦粥
矫正型大动脉错位,牛奶菠菜粥
带状疱疹性角膜炎,黑芝麻果仁粥
单发性毛鞘瘤,茯苓豆腐
海绵状淋巴管瘤,番茄葡萄汁
铜绿假单胞菌感染,大白菜饺
毛孢子菌病,花豆腐生菜瘦肉汤
喉气管食管裂,牛奶蛋花粥
耳鸣,油豆腐油菜
球后视神经炎,苋菜豆腐汤
脱水,水果奶蛋羹
Asperger综合征,香菜莲藕饺
肥胖性生殖无能综合征,红枣黑豆粥
前列腺癌,香菇炒菜花
阿米巴肠病,茶鸡蛋
小儿视网膜母细胞瘤,肉末胡萝卜炒饭
硬脊膜下脓肿,山药葡萄粥
