start,end
大头瘟,肿胀
输尿管异位开口,气管食管瘘
排卵期出血,女性不孕症
软骨样汗管瘤,营养代谢障碍疾病
小儿嗜血性流行性感冒杆菌脑膜炎,颅内高压综合征
药物过敏,哮喘
酒中毒性痴呆,心肌病
卵巢卵黄囊瘤,卵巢癌
老年人黏液性瓣膜病,感染性心内膜炎
休息痢,腹痛
先天性前尿道瓣膜,腹部肿块
溶血尿毒综合征,慢性肾功能不全
嗜酸细胞增多性非变态反应性鼻炎,鼻肿瘤
胫骨结节骨软骨病,骨关节炎
老年人骨关节炎,关节炎
石棉状糠疹,瘙痒症
急性应激反应,精神障碍
脑型肺吸虫病,癫痫
子宫内膜增生,休克
其他弧菌感染,肺水肿
阳虚发热,咽喉痛
破伤风,休克
口唇疱疹,脑膜炎
尺桡骨骨干双骨折,挤压综合征
胃气上逆,消化不良
汗证,鱼鳞病
甲状旁腺功能亢进,腹胀
鼻源性头痛,化脓性脑膜炎
H7n7,急性呼吸窘迫综合征
阴道蚂蟥叮吸,阴道炎
银屑病,红皮病
恶性胸腔积液,心力衰竭
感染性疾病所致贫血,心脏病
淋巴管瘤,恶性淋巴瘤
眼假组织胞质菌病综合征,视网膜脱离
妊娠呕吐,腹痛
海洛因肾脏病,淀粉样变性
颈丛神经卡压症,颈椎病
寄生虫性尿路感染,肺棘球蚴病
轻链病与轻链沉积病,间质性肾炎
内分泌性高血压,多系统器官功能衰竭
小儿多发性硬化,肝脓肿
继发性高血压,心力衰竭
原发性腹膜后肿瘤,腹泻
结核性巩膜炎,脉络膜炎
气瘿,散发性甲状腺肿
急性肺脓肿,肺脓肿
链球菌性咽炎,急性淋巴结炎
皮肤过敏,荨麻疹
颅裂,脑萎缩
抽动障碍,多动症
副霍乱,尿毒症
冠状动脉终止异常,急性肺水肿
胆源性慢性胰腺炎,黄疸
外伤性乳糜胸,电解质紊乱
颌周蜂窝织炎,颌骨囊肿
石膏综合征,休克
类固醇5α-还原酶2缺乏综合征,睾丸女性化
肝吸虫病,胰腺炎
药物过敏,恶心和呕吐
鼻/鼻型T/NK细胞淋巴瘤,肿胀
颈动脉狭窄,短暂性脑缺血发作
先天性巨细胞包涵体病,间质性肺炎
颈部囊状淋巴管瘤,肌肉萎缩
小儿便秘,缺血性肠绞痛
急性子宫内膜炎,感染性休克
小儿史-约综合征,血尿
尿道肉阜,外阴瘙痒
盲肠肉芽肿,暴发性肝功能衰竭
气管先天性疾病,气胸
微小病变型肾病,低钾血症
疖与疖病,败血症
青少年及小儿卵巢肿瘤,绒毛膜癌
叶酸缺乏所致贫血,眩晕
风痹,肿胀
老年人帕金森病,骨折
先天性肠闭锁与狭窄,尿道下裂
松果体细胞瘤,应激性溃疡
颅骨骨折,脑膜炎
小儿尼曼-皮克病,共济失调
结节性多动脉炎性巩膜炎,心内膜炎
纵隔疝,腹部大血管损伤
慢性支气管炎,咯血
痛风,股骨头坏死
非特异性阴道炎,尿道炎
老年人流行性感冒,急性肾功能衰竭
拔毛狂,肠梗阻
神经性呕吐,营养不良
残胃淋巴瘤,便血
莱姆病,心肌炎
甲状舌管囊肿,脓肿
糖尿病酮症酸中毒,乳酸性酸中毒
外伤性脑积水,蛛网膜下腔出血
视网膜脱离,白内障
萎缩性毛周角化病,神经纤维瘤病
口腔结核性溃疡,失眠
粘连性中耳炎,迷路炎
小儿右室双出口,心力衰竭
间插血吸虫病,肝纤维化
肾结核,肾积水
妊娠合并沙眼衣原体感染,新生儿肺炎
混合性结缔组织病,慢性淋巴细胞性甲状腺炎
遗传性高尿酸血症,隐睾
阴囊癌,结肠癌
囊性肾病,眼球震颤
结核性干性胸膜炎,肺结核
洛博芽生菌病,结节性红斑
头风病,意识障碍
系统性红斑狼疮性巩膜炎,前葡萄膜炎
肺性脑病,腹泻
急性脓肿,蜂窝织炎
紫外线伤,结膜充血
乳发,便秘
肌张力不全型脑瘫,听力障碍
蜡样芽孢杆菌食物中毒,腹痛
急性扁桃体炎,蜂窝织炎
奶癣,脓疱疮
毛石肠梗阻综合征,腹膜炎
联合免疫缺陷病,溶血性贫血
喉烧灼伤,肺水肿
变应性皮肤结节性血管炎,静脉曲张
肝脏外伤,败血症
先天性白内障,视网膜病变
特发性葡萄膜大脑炎,巩膜炎
成人呼吸窘迫综合征,细菌性肺炎
掌侧化脓性腱鞘炎、滑囊炎和深间隙感染,积聚
早产儿,肺炎
眼球穿孔伤,交感性眼炎
皮肤纤维瘤,皮肤平滑肌瘤
亨廷顿病,神经纤维瘤病
绝经与抑郁症,抑郁症
老年人肠易激综合征,失眠
老年人正常压力脑积水,癫痫
小儿赖特综合征,神经炎
韦尼克脑病,肝病
小儿眼-脑-肾综合征,隐睾
继发性腹膜炎,脓毒性休克
妊娠呕吐,休克
心室扑动和心室颤动,心性猝死综合征
Ⅰ型免疫母细胞性淋巴腺病,重症肌无力
尺骨下1/3骨折合并下尺桡关节脱位,桡神经损伤
骨的恶性纤维组织细胞瘤,肺转移瘤
输卵管肿瘤,输卵管妊娠
镰状细胞性肾病,骨髓炎
麻痹性臂丛神经炎,躯体感觉障碍
盆腔充血综合征,非细菌性前列腺炎
绝经期尿路感染,急性肾功能衰竭
脱水,昏迷
剥脱性唇炎,口腔癌
急性冠脉综合征,下肢静脉血栓形成
黏多糖贮积症Ⅰ型,肺动脉高压
开放性脑外伤,脑脓肿
腹壁坏死性筋膜炎,急性胰腺炎
回旋形线状鱼鳞病,银屑病
脑性瘫痪,智力低下
肝豆状核变性伴发的精神障碍,失血性休克
鼻部囊肿,脑脊液漏
色斑,色素痣
输卵管结扎术后并发症,腹胀
肾功能不全,电解质紊乱
慢性闭角型青光眼,恶性青光眼
房室交接区性期前收缩,短暂性大脑缺血性发作
充血性心力衰竭,猝死
褐黄病,前列腺炎
婴儿肠痉挛,休克
单纯性紫癜,哮喘
新生儿反应低下,休克
巨细胞动脉炎性巩膜炎,颈肩痛
口腔血管瘤,血管瘤
异色性虹膜睫状体炎,青光眼
眼球震颤,共同性斜视
小儿阵发性室性心动过速,猝死
小儿肺栓塞,营养不良
老年人甲状腺功能亢进症,糖尿病
新疆出血热,高血压
腺样体炎,支气管炎
慢性鼻炎,耳聋
视网膜血管炎,玻璃体积血
脓毒性休克,肾功能衰竭
科干综合征,周围神经损伤
温抗体型自身免疫性溶血性贫血,戈谢病
慢性附睾炎,男性不育症
颅骨骨折,脑脓肿
纤维肌痛综合征,焦虑症
慢性颈部软组织损伤,瘫痪
心脏转移瘤,心肌梗死
低氯性碱中毒,低钾血症
尿潴留,慢性肾功能衰竭
对苯二胺皮炎,接触性皮炎
强直型脑瘫,瘫痪
妊娠合并巨幼红细胞性贫血,便秘
老年病,老年人肺癌
渗出性多形红斑,结节性红斑
神经性阳痿,勃起功能障碍
男子雄激素源性秃发,多胎妊娠
肾周围炎,肾积水
眼眶嗜酸性肉芽肿,泪腺炎
肝炎病毒相关风湿病,慢性肾功能衰竭
先天性梅毒,骨髓炎
老年人院内获得性肺炎,胸膜炎
庚型病毒性肝炎,肝硬化
小儿高免疫球蛋白E综合征,骨质疏松
酒中毒性小脑变性,大脑萎缩
肛周脓肿,坐骨直肠窝脓肿
小儿慢性充血性脾肿大,便血
巨大裂孔性视网膜脱离,白内障
慢性自律性房性心动过速,充血性心力衰竭
慢性淋巴细胞性甲状腺炎,水肿
玻璃体疝,青光眼
新生儿溶血病,溶血性贫血
春季性结膜炎,结膜充血
缺血性结肠炎,动脉硬化
脊椎化脓性骨髓炎,瘫痪
复发性线性棘层松解性皮肤病,脓毒症
肾动脉粥样栓塞,胃肠道伴癌综合征
慢性酒中毒,血栓形成
小儿普通易变型免疫缺陷,血小板减少性紫癜
畸形性骨炎,关节炎
小儿先天性直肠肛门畸形,脱水
结肠息肉,结肠炎
一氧化碳中毒后迟发性脑病,头痛
湿热蕴脾,膀胱湿热
咽部瘢痕狭窄,中耳炎
成人骨坏死,髋关节结核
Rh血型不合溶血病,共济失调
肘关节脱位,肘关节脱位
获得性免疫缺陷综合征的神经系统表现,巨细胞病毒感染
膈上食管憩室,食管裂孔疝
煤炭工尘肺,自发性气胸
软下疳,尿道狭窄
缢死,妄想症
单纯疱疹病毒性角膜炎,青光眼
小儿食管异物,食管穿孔
硬化性脂肪肉芽肿,水肿
颈部囊状淋巴管瘤,吞咽困难
小儿色素荨麻疹,腹泻
老年人急性胰腺炎,心力衰竭
间歇性眼球突出症,暴露性角膜炎
良性纤维组织细胞瘤,骨折
儿童期情绪障碍,腹痛
筋瘤,淤积性皮炎
小儿眼-脑-肾综合征,智力低下
母儿血型不合溶血病,黄疸
胫腓骨骨干骨折,慢性骨髓炎
妊娠合并心室间隔缺损,感染性心内膜炎
亨廷顿病,偏头痛
乳房纤维瘤,乳房肿块
妊娠合并宫颈癌,尿毒症
隐匿型乳腺癌,胸腔积液
食管憩室,肺脓肿
子宫腺肌病,贫血
过敏性休克,水肿
松毛虫性骨关节炎,皮炎
中毒性白内障,骨质疏松
老年人脑心综合征,阵发性室上性心动过速
肾咳,咳嗽
百日咳,肺不张
老年痴呆,骨折
加利福尼亚脑炎,水肿
老年人急腹症,上消化道出血
踝关节扭伤,创伤性关节炎
胃、十二指肠溃疡急性穿孔,中毒性休克综合征
成人多动症,精神病
自身免疫性孕酮性皮炎,疱疹样皮炎
肝炎病毒相关风湿病,心肌炎
急性上呼吸道感染,风湿病
小儿感染性心内膜炎,骨髓炎
弓形虫病,脑膜炎
产后目病,泪腺炎
梗阻性肾病,高血压
湿疹,皮炎
人蠕形螨病,表皮囊肿
埃及血吸虫病,老年人急性左心衰竭
急性动脉栓塞,血栓形成
老年人慢性支气管炎,咳嗽
风疹,便血
安眠药中毒,嗜睡症
骨血管外皮细胞瘤,骨折
睾丸炎,前列腺炎
咽炎,慢性喉炎
妊娠合并白血病,成人呼吸窘迫综合征
小儿烧伤,休克
中老年男子部分性雄激素缺乏综合征,前列腺增生
重症肌无力危象,腹胀
小儿异染性脑白质营养不良,共济失调
增龄性黄斑变性,脉络膜新生血管
中间葡萄膜炎,视网膜色素变性
骨与关节结核,肠结核
小儿范科尼综合征,小儿营养不良
热烧伤,脓毒症
胃憩室,胃穿孔
巨乳头性结膜炎,结膜充血
麦格综合征,子宫脱垂
外阴血管外皮细胞瘤,血管瘤
小肠系膜损伤,休克
中暑,急性肾功能衰竭
脂溢性角化病,瘙痒症
慢性肉芽肿病,幼年型类风湿性关节炎
猫抓病,紫癜
呼吸道感染,肺炎
牛痘样水疱病,脱发
马方综合征,青光眼
全身化脓性感染,化脓性关节炎
小儿成人型慢性粒细胞白血病,视盘水肿
小儿结节性甲状腺肿,吞咽困难
春季结膜炎,圆锥角膜
Ⅰ型超敏反应性疾病,休克
窦性心律失常,晕厥
胰腺假囊肿,急性弥漫性腹膜炎
老年人甲状腺功能低下,心绞痛
头癣,股癣
高尿酸血症肾病,高血压
新生儿休克,代谢性酸中毒
立克次体痘,肿胀
老年褥疮,脓毒症
急性左侧心力衰竭,恶心和呕吐
急黄,黄疸
多重肺部感染,视网膜炎
心脏内粘液瘤,水肿
十二指肠先天性缺如、闭锁和狭窄,营养不良
肩关节不稳定,肩关节脱位
获得性免疫缺陷综合征,败血症
静脉曲张,血栓性浅静脉炎
副耳,腭咽闭合不全
老年人院内获得性肺炎,心律失常
肛管癌,膀胱瘘
风湿性二尖瓣关闭不全,急性心力衰竭
肝脏外伤,应激性溃疡
囊虫病,视神经萎缩
继发性白血病,多重肺部感染
Behcet病,视网膜血管炎
新生儿心肌炎,昏迷
减压病,急性出血性坏死性肠炎
脑动脉硬化症,糖尿病和高血压
甲亢合并妊娠,流产
疱疹样皮炎,红斑
头风病,心律失常
小儿渗出性多形性红斑,胸腔积液
神昏,昏厥
老年人多器官功能衰竭,昏迷
流行性出血热,败血症
胸腺癌,肾病综合征
相对性红细胞增多症,心血管和血栓栓塞综合征
冠状动脉粥样硬化性心脏病,猝死
组织细胞吞噬性脂膜炎,弥漫性血管内凝血
老年人梅毒性心脏病,主动脉瘤
先天性后尿道瘘,尿路感染
羊水与胎粪吸入综合征,气胸
颈椎双侧关节突关节脱位,皮肤过敏
色素绒毛结节性滑膜炎,骨巨细胞瘤
小儿神经白塞综合征,截瘫
子宫平滑肌肉瘤,贫血
闭经溢乳综合征,骨质疏松
老年人肺气肿,心力衰竭
血吸虫肠病,腹水
慢性细菌性痢疾,关节炎
老年人流行性感冒,病毒性心肌炎
小儿抗利尿激素分泌异常综合征,昏迷
亨廷顿病,畸形性骨炎
纯红细胞再生障碍,贫血
小儿转移性骨肿瘤,骨折
小儿急性肾功能衰竭,肺水肿
进行性色素性紫癜性皮病,瘙痒症
皮肤黏膜淋巴结综合征,黄疸
平滑肌肉瘤,癌性疼痛
妊娠高血压综合征眼底病变,视网膜脱离
类圆线虫病,败血症
神昏,黄疸
心脏瓣膜病,急性心力衰竭
发作性睡病,自闭症
小儿软骨外胚层发育不全综合征,先天性心脏病
炎症性肠道疾病及其伴发的葡萄膜炎,心肌炎
男子雄激素源性秃发,先天性白内障
膝关节侧副韧带损伤,膝关节半月板损伤
气虚自汗,汗证
扭转痉挛,痉挛性斜颈
手足发绀症,肿胀
小儿结节性硬化症,痤疮
束支折返性室性心动过速,心力衰竭
委内瑞拉马脑炎,呼吸衰竭
外阴腺鳞癌,淋巴结核
发育迟缓,癫痫
混睛帐,弱视
妇科综合,不孕不育
急性肾功能衰竭,头痛
其他类精神活性物质依赖,败血症
急性胰腺炎,胰腺脓肿
心包肿瘤,低血压
溶血尿毒综合征,充血性心力衰竭
下肢静脉曲张,淤滞性皮下硬化症
隐匿型冠状动脉粥样硬化性心脏病,二尖瓣脱垂综合征
膝内翻,膝关节骨性关节炎
男性不育症,不孕不育
胃切除后吸收不良综合征,骨质疏松
眼球内炎,青光眼
桡骨干骨折,骨关节炎
小儿疳眼,角膜溃疡
急性肾小球肾炎,代谢性酸中毒
痢疾,脱水
小儿遗传性大疱性表皮松解症,败血症
胰岛素抵抗与代谢综合征,高血压
慢性阑尾炎,脓肿
考登病中的多发性毛鞘瘤,乳腺癌
流行性角结膜炎,应激性溃疡
残胃癌,贫血
粘连性肠梗阻,腹痛
血色病,糖尿病
脉管炎,肌肉萎缩
小儿下腔静脉阻塞综合征,下肢静脉曲张
第一掌骨基部骨折,关节脱位
小儿多发性肾小管功能障碍综合征,贫血
手汗症,多汗症
抑郁症,失眠症
小儿急性偏瘫,吞咽困难
腰疝,肠梗阻
小儿食管化学性烧伤,吸入性肺炎
距骨骨折脱位,创伤性关节炎
牙周脓肿,菌血症
胆结石,胆囊癌
乳糜胸,肝硬化
系统性红斑狼疮所致脊髓病,血小板减少症
结核性巩膜炎,急性闭角性青光眼
小儿脑性瘫痪,弱视
儿童急性良性肌炎,流行性感冒
胆囊管综合征,慢性胆囊炎
鼻咽癌的眼部病变,听力障碍
小儿人类疱疹病毒6，7，8型感染性疾病,间质性肺炎
棘突压痛,棘突骨折
妊娠合并肾病综合征,营养不良
弥漫型间皮瘤,胸腔积液
新生儿心肌炎,肺水肿
疣状表皮发育不良,水肿
新生儿红细胞增多症-高黏滞度综合征,肺动脉高压
老年人糖尿病,糖尿病足
妊娠合并淋巴瘤,尿毒症
颈部淋巴结结核,肺结核
侧颅底肿瘤,嗅觉障碍
单纯性牙周炎,牙龈炎
小儿消化道出血,休克
非阵发性窦性心动过速,心肌病
五软,肌肉萎缩
继发性腹膜炎,贫血
谵妄,意识障碍
胰腺损伤,腹胀
系统性红斑狼疮,智力低下
脊髓亚急性联合变性,瘫痪
溶血尿毒综合征,高钾血症
外阴纤维肉瘤,外阴血管瘤
门静脉高压性胃病,脾功能亢进
丙型肝炎病毒感染与肾小球肾炎,慢性肝炎
外阴硬化性苔藓,外阴瘙痒
新生儿心肌炎,心律失常
马方综合征,脊髓空洞症
急性肠系膜上静脉血栓形成,腹膜炎
妊娠高血压疾病,肺水肿
胸椎椎管狭窄症,截瘫
非器质性冷阴,不孕不育
畸形性骨炎,抑郁症
热带痉挛性轻截瘫,共济失调
维生素A摄入过多,儿童孤独症
外阴烧伤、烫伤和化学损伤,大便失禁
其他类精神活性物质依赖,营养不良
消散延迟性肺炎,菌血症
肝豆状核变性,上消化道出血
药物过敏,血尿
髋臼骨折,创伤性关节炎
急性胆囊炎,肝脓肿
兔热病,心包炎
尿道狭窄,急性附睾炎
肌肉痉挛,肌肉痉挛
药物相关性青光眼,上睑下垂
支气管结核,支气管哮喘
老年人肺心病,慢性肺源性心脏病
蜂窝织炎,水肿
烟雾病,脑血管畸形
横结肠扭转,腹膜炎
神经性耳聋,老年痴呆
小儿阻塞性睡眠呼吸暂停,充血性心力衰竭
铜绿色假单胞菌肺炎,胸腔积液
老年人自发性气胸,心律失常
跟腱后滑囊炎,水肿
颅底骨折,脑脊液鼻漏
小儿渗出性多形性红斑,中毒性休克综合征
喉喑,咳嗽
小儿动脉肝脏发育异常综合征,黄色瘤
呼吸道合胞病毒肺炎,喉炎
筛窦恶性肿瘤,脑脓肿
胸膜炎,心肌炎
视网膜母细胞瘤,青光眼
弯曲菌肠炎,胆囊炎
丧偶后适应性障碍,老年期抑郁症
闭塞性动脉硬化,动脉瘤
瘘疮,贫血
肱二头肌长头腱鞘炎,肩周炎
人免疫缺陷病毒感染性肾损害,腹泻
小儿肺栓塞,肾病综合征
烫伤,应激性溃疡
复发性多发性软骨炎伴发的葡萄膜炎,视盘水肿
酒精中毒性肌病,低血压
吸入性肺炎,呼吸衰竭
卵巢混合性生殖细胞-性索间质肿瘤,卵巢卵黄囊瘤
视神经炎,视神经萎缩
疱疹样天疱疮,红斑型天疱疮
无色性色素失调症,皮肤癌
免疫介导性肾脏病,肺炎
过敏性荨麻疹,过敏性休克
肠道蛔虫,肠梗阻
坏死性外耳道炎,脑脓肿
小儿呼吸道合胞病毒肺炎,心力衰竭
间充质软骨肉瘤,软骨肉瘤
糜烂性胃炎,胃癌
梗阻性尿路疾病,肾积水
吉尔伯特综合征,病毒性肝炎
乳头的乳头状瘤,乳腺癌
酒精性肝硬化,肝性脑病
小儿肾性氨基酸尿症,高尿酸血症
排卵障碍,肥胖症
谵妄综合征及有关疾病,痴呆
喉气管瘢痕性狭窄,先天性声门下狭窄
毛发腺瘤,结节病
皮肤B细胞淋巴样结节型增生,粟丘疹
麻疹样红斑型药疹,药疹
肌膜炎,肌腱炎
秃顶,生长期脱发
糖尿病酮症酸中毒,脑水肿
进食障碍,心律失常
心包内恶性畸胎瘤,心律失常
小儿高血压,心绞痛
外阴丹毒,外阴疖病
口腔颌面部间隙感染,败血症
汉德-许勒尔-克思斯琴病,溃疡病出血
先天性梅毒性肝硬化,肝性脑病
呼吸性酸中毒,败血症
血管活性肠肽瘤,肾结石
小儿伯-韦综合征,肾母细胞瘤
透析性骨关节病,淀粉样变性
肋骨骨折,肺不张
虹膜角膜内皮综合征,大泡性角膜病变
肾胚胎瘤,高血压
弥漫性掌跖角化病,肿胀
感染性休克,急性呼吸窘迫综合征
盲肠肉芽肿,百草枯中毒
奶癣,丘疹性荨麻疹
眼部毛细血管瘤,毛细血管瘤
脊髓性肌萎缩,褥疮
腹主动脉血栓形成综合征,动脉瘤
乙状结肠造口旁沟疝,休克
外耳道肿瘤,中耳炎
