start,end
二水焦磷酸钙结晶沉积症,三碘甲状腺原氨酸（T3）
小儿休克,中心静脉压测定（CVP）
克里格勒-纳贾尔综合征,黄疸检查
急性颈椎间盘突出症,脊椎平片
炎症性肠道疾病及其伴发的葡萄膜炎,尿常规
外阴色素痣,肿瘤标志物检测
大脑凸面脑膜瘤,脑血管造影
弥散性血管内凝血,血栓调节蛋白活性
关节扭伤,关节腔液检查
黏脂贮积症Ⅲ型,四肢的骨和关节平片
噤口痢,便常规
低血糖症,葡萄糖氧化酶生化分析仪法
持久性豆状角化过度病,细胞组织化学染色
匐行疹,涂片
妊娠合并系统性红斑狼疮,叶酸
臀位难产,四步触诊法
不均匀性脂肪肝,腹部MRI检查
狼疮性肾炎,肾功能检查
化脓性腮腺炎,细胞组织化学染色
关节炎,骨关节及软组织CT检查
腺病毒性肺炎,血清免疫球蛋白测定
宫颈复发癌,肿瘤标志物检测
小儿弱视,眼底荧光血管造影
视网膜血管炎,眼底荧光血管造影
臂丛神经痛,肩外展摆动试验
老年人胰腺癌,子母胰管镜检查
肾病综合征,氨基酸的检查
淀粉样变病,尿常规
胃溃疡出血,血液检查
花粉过敏性哮喘,酶联免疫吸附试验
溢乳闭经综合征,肾功能检查
十二指肠憩室梗阻性黄疸综合征,十二指肠钡餐造影
特发性心室颤动,脉搏
老年人尿毒症性肺炎,痰液病原体检查
脑萎缩,病理反射检查
反应性精神病,脑神经检查
小儿注意缺陷障碍,便常规
小儿支气管哮喘,纤维支气管镜检查
三房心,心血管造影
急性纵隔炎,X线碘油造影
青光眼,眼球和眼眶的超声检查
小儿出血性疾病,维生素K
喉气管食管裂,脉搏
外伤后脑脂肪栓塞,头颅平片
异物肉芽肿,皮损
小儿假膜性肠炎,腹部平片
继发性皮肤CD30阳性大细胞淋巴瘤,肿瘤标志物检测
第三脑室肿瘤,基础代谢
尿布疹,皮肤病的物理检查
玻璃体积血,血常规
医源性胆管损伤,口服法胆道造影
颈动脉盗血综合征,血管造影
特发性低促性腺激素性性腺功能减退症,腹部体毛检查
阴茎前阴囊,外生殖器检查
急性肾炎,B因子溶血活性
寄生虫病,嗜酸性粒细胞计数（E）
妊娠合并宫颈癌,阴道镜检查
脑外伤伴发的精神障碍,体位
胆道蛔虫病,皮肤与组织寄生虫的病原检查
朗格汉斯组织细胞增多症,肺功能检查
脑损伤后综合征,脑电图检查
小儿继发性血小板增多症,血常规
着色杆菌病,血液及骨髓标本的细菌学检验
SARS的胃肠道感染,血常规
先天性动静脉瘘,造影检查
类固醇后脂膜炎,真菌组织病理学
心动过速性心肌病,肝脏超声检查
膀胱嗜铬细胞瘤,核磁共振成像(MRI)
高泌乳素血症,视力
轮状病毒性肠炎,补体结合试验
皮肤卟啉病,皮损
里尔黑变病,涂片
耳硬化症,外耳道
外隐斜,马氏杆
直肠子宫内膜异位症,双合诊
小儿呼吸道合胞病毒肺炎,尿常规
珠蛋白生成障碍性贫血视网膜病变,异常红细胞形态检查
胸廓出口综合征,脊椎平片
瘫痪,心电图
慢性阿米巴病肠炎,粪便寄生虫
岩藻糖苷贮积症,血清α-L-岩藻糖苷酶
气管先天性疾病,胸部平片
甲状旁腺功能减退症,脑脊液钙
胬肉攀睛,角膜显微镜
进行性肌营养不良症,鸭步检测
疣状胃炎,胃肠道疾病的超声检查
单纯性甲状腺肿,血常规
肝阳上亢,尿常规
麻风病,华(Wassermann)氏补体结合试验
多发性肌炎,血清醛缩酶
色素绒毛结节性滑膜炎,骨关节及软组织CT检查
黄斑裂孔性视网膜脱离,眼球表膜检查
原发性单克隆球蛋白病肾损害,血清钙
食管憩室,内镜检查
莱姆病,类风湿因子
小儿假性甲状旁腺功能减低症,血液生化六项检查
肺纤维化,比塞征
恙螨皮炎,皮肤斑贴实验
斑疹伤寒立克次体肺炎,血清学反应
小儿急性出血性坏死性肠炎,浆细胞
新生儿先天性弓形体感染,间接免疫荧光试验
体癣,真菌检查
小儿心力衰竭,血常规
疟疾肾病,免疫电泳
匐行性脉络膜萎缩,眼球运动检查
肝性血卟啉病综合征,尿卟啉
小儿肠旋转不良,便常规
霍乱样综合征,便常规
人免疫缺陷病毒感染性肾损害,抗精子抗体
胎记,皮肤颜色
口腔菜花状乳头瘤病,免疫病理检查
脊椎结核并发截瘫,四肢的骨和关节平片
慢性舌扁桃体炎,耳、鼻、咽拭子细菌培养
小儿先天性甲状腺功能减低症,便常规
婴幼儿腹泻,粪氯
外阴横纹肌肉瘤,肿瘤标志物检测
颈肋畸形,颈部MRI检查
胆囊良性肿瘤,肝、胆、脾CT检查
跟骨骨髓炎,白细胞计数（WBC）
铜绿假单胞菌感染,血常规
蝶骨脑膜瘤的眼眶病变,免疫病理检查
原发性醛固酮增多症,血浆18-羟-皮质酮
房室管畸形,胸部平片
食物中毒,便常规
额外肾,CT检查
转移性肝癌,浆膜腔积液
颈椎黄韧带骨化症,颈部MRI检查
蜡样芽孢杆菌食物中毒,粪便性状
恶性骨肿瘤,四肢的骨和关节平片
消散延迟性肺炎,胸部平片
胃轻瘫综合征,胃肠道疾病的超声检查
枢椎齿突骨折,颈椎CT检查
恶心和呕吐,肠鸣音
血栓性血小板减少性紫癜,碎裂红细胞
小儿急性化脓性关节炎,四肢的骨和关节平片
腹腔肺吸虫病,血常规
肺并殖吸虫病,皮内试验
急性淋病,尿液细菌培养
胸壁深部软组织感染,便常规
小儿周期性低血钾性麻痹,脑脊液钾
结肠直肠损伤,直肠指检
先天性支气管肺囊肿,造影检查
肺脓肿,剖胸术
肝炎双重感染,血清总蛋白（TP,TP0）
病毒性心肌炎,类风湿因子
营养代谢疾病伴发的精神障碍,血常规
非性病性梅毒,梅毒螺旋体抗体
食管梅毒,细胞组织化学染色
丝状角膜病变,角膜检查
创伤性鼻中隔穿孔,涂片
化脓性甲沟炎,白细胞分类计数
视神经炎,造影检查
小儿关节弯曲综合征,人体各关节功能活动范围
耳聋,耳鼻咽喉CT检查
小儿砷中毒,血液检查
老年人前列腺增生症,膀胱镜
黄水疮,皮肤病的物理检查
骨髓炎,血清C1q
口周皮炎,免疫病理检查
假痛风性关节炎,四肢的骨和关节平片
小儿神经母细胞瘤,血清乳酸脱氢酶（LDH）
新生儿寒冷损伤综合征,凝血酶时间
Graves病,血浆皮质醇
尼曼-皮克病,腹部平片
登革出血热,尿液分析
肠扭转,胃肠道疾病的超声检查
鱼肝中毒,尿常规
呼吸道感染,Kveim试验
老年人胰腺癌,血管造影
多发脑梗塞性精神障碍,血液检查
外阴恶性神经鞘瘤,免疫学检测
小儿骨髓增生异常综合征,骨髓各系细胞形态学检查
管状小汗腺癌,免疫病理检查
胸壁结核,痰液细菌培养
膜性肾小球肾炎,肾功能检查
抽搐与惊厥,肌电图
乳腺纤维腺瘤,液晶热图
后天性大疱性表皮松解,酶联免疫吸附试验
急性化脓性脊髓炎,霍夫曼征
疖与疖病,浆细胞
小儿血小板释放功能缺陷性疾患,血常规
小儿原发性膀胱输尿管反流,肾脏超声检查
风牵偏视,眼球运动检查
肿瘤性息肉,纤维结肠镜检查
甲亢,三碘甲状腺原氨酸摄取率
眼底血管样条纹,血常规
翼状胬肉,角膜病灶刮片
鱼鳞病,细胞组织化学染色
神经卡压综合征,神经系统检查
直接型颈动脉海绵窦瘘,颅脑CT检查
鼓膜穿孔,耳部检查
老年人心脏猝死,动态心电图（Holter监测）
人乳头瘤病毒感染,内镜检查
低眼压性青光眼,视力
肺原发性结核性复征,胸部透视
肛周脓肿,白细胞计数（WBC）
先天性椎体畸形,脊柱MRI检查
白睛溢血,眼底荧光血管造影
嗜铬细胞瘤,尿儿茶酚胺
溢乳闭经综合征,卵巢功能检查
立克次体病,立克次体补体结合试验
小儿卵巢肿瘤,盆腔CT检查
老年期抑郁症,全血细胞计数
青年性驼背,脊柱检查
伪膜性肠炎,乙状结肠镜检查
新生儿胆红素脑病,颅脑CT检查
精神分裂症,SPECT显像
气虚血瘀证,血常规
大肠恶性淋巴瘤,直肠指检
原发性系统性淀粉样变,浆细胞
先天性肝内胆管囊状扩张症,CT检查
黏多糖贮积症Ⅳ型,尿液粘多糖检测
中心性渗出性脉络膜视网膜病变,血液检查
限制型心脏病,血液检查
副溶血孤菌肠炎,粪细菌培养
遗传性蛋白C缺陷症,尿常规
蝶骨脑膜瘤的眼眶病变,细胞组织化学染色
糖尿病性肾病,尿微量清蛋白（mA1B）
先天性胆道闭锁,总胆汁酸
脑脓肿,脑电图弥漫性慢波
听神经瘤,神经系统检查
老烂腿,脉搏
铅中毒,尿常规
龟分枝杆菌感染,真菌组织病理学
鸡胸,胸部平片
叶酸缺乏神经病,神经系统检查
小儿肌阵挛性癫痫,神经系统检查
椎动脉创伤性栓塞,血常规
肾动脉狭窄,卡托普利试验
小儿结核性脑膜炎,结核杆菌检查
乳房缺少症,乳房触诊
十二指肠外瘘,腹部平片
迷走神经损伤,颅脑MRI检查
充血性脾肿大,血小板寿命
青春期厌食症,血常规
肠系膜上动脉血栓形成,腹部透视
小儿心力衰竭,血清肌酸激酶同工酶
血管球瘤,血常规
小儿急性中毒性脑病,尿常规
回归热,凝血时间
慢性肾上腺皮质功能减退症,心电图
老年人慢性粒细胞白血病,泪滴状红细胞
触电,尿常规
阳痿,卵磷脂小体
胆囊腺肌增生病,肝、胆、脾CT检查
小儿常染色体显性小脑性共济失调,颅脑MRI检查
角膜炎,免疫学检测
痱,皮肤病的物理检查
嗜皮菌病,皮肤涂片显微镜检查
Felty综合征,类风湿相关核抗原(RANA)抗体
膝关节内侧副韧带断裂,四肢透视
辐射性白内障,视野检查
脑回状颅皮,CT检查
慢性淋巴细胞性甲状腺炎,过氯酸钾释放试验
小儿横纹肌肉瘤,核磁共振成像(MRI)
甲状舌囊肿及瘘管,X线碘油造影
起搏器综合征,动态血压监测(ABPM)
小儿先天性高氨血症,尿常规
嗜酸性细胞胃肠炎,内镜检查
短膜壳绦虫病,粪便显微镜检查
肠子宫内膜异位,纤维结肠镜检查
成人先天性髋关节脱位,髋关节超伸试验
鼻窦鳞状细胞癌的眼部病变,鼻咽部MRI检查
小儿肝母细胞瘤,尿常规
急性早幼粒细胞白血病,胶体铁染色
肥大细胞白血病,心电图
妊娠合并急性肾小球肾炎,眼底检查
脑干梗塞,脑血管造影
肝淀粉样变性,凝血时间
腰骶部脂肪疝,足－嘴试验
根尖脓肿,口腔内窥镜
小儿神经皮肤综合征,胸部B超
唇炎,尿维生素B2
尿路梗阻,血液尿素氮与肌酐比值
Kimura病,浆细胞
风湿热,抗链球菌激酶试验
小儿急性气管支气管炎,胸部疾病体征检查
老年人霍奇金淋巴瘤,浆细胞
呼吸道结核病,肺部检查
小儿营养不良性消瘦,心电图
下肢深静脉血栓形成,伸踝试验
小儿人类疱疹病毒6，7，8型感染性疾病,颅脑CT检查
生长激素释放抑制素瘤,腹部CT
直肠癌,血清癌胚抗原
脐膨出-巨舌-巨体综合征,大生化检查
小儿大动脉转位,心血管造影
糖尿病合并低血糖,血液生化六项检查
静止性淋巴细胞性甲状腺炎,甲状腺素(T4)
多胎,羊水量
老年人肠易激综合征,胃肠道CT检查
早产儿贫血,血常规
老年人结肠息肉,肠镜
开合,X线头影测量
暴泻,粪便白细胞
狂犬病,胸部B超
呼吸疾病,结核菌素试验（OT,PPD）
鼻窦粘膜囊肿,耳鼻咽喉CT检查
Usher综合征,眼底检查
皮肤黏膜淋巴结综合征,尿常规
肾癌,静脉尿路造影
小儿巨脑畸形综合征,脑电图检查
乳腺结节-测试,乳房触诊
糖尿病,抗胰岛素受体抗体
瘢痕性脱发,细胞组织化学染色
结核性脓胸,痰液中晶体
创伤性心源性溶血性贫血,球形红细胞
锁骨下动脉盗血综合征,束臂试验
感染性肋软骨炎,血液检查
先天性食管憩室,胸部MRI
婴儿指趾纤维瘤病,皮肤试验
腰部慢性劳损,脊椎平片
眶蜂窝织炎,眼球和眼眶的超声检查
胆道癌,肛门指检
甲良性肿瘤,肿瘤筛查
小儿铜缺乏症综合征,血清铜
肋骨骨髓炎,胸部透视
十二指肠内瘘,腹部透视
肘关节强直,神经系统检查
小儿肾小管-间质肾炎,肾功能检查
隐球菌病,涂片
耳廓软骨膜炎,鼻咽部MRI检查
阴茎扭转,阴茎超声检查
先天性喉喘鸣,纤维鼻咽镜
寻常痤疮,浆细胞
颈椎管狭窄症,颈部MRI检查
非肾上腺素增生性假两性畸形,CT检查
母乳性黄疸,黄疸检查
老年人胆囊炎,胃镜
特发性关节痛综合征,抗环瓜氨酸多肽抗体（抗CCP）
单神经病与神经丛神经病,生长激素
氨基甲酸酯类农药中毒,血清胆碱酯酶（CHE）
猝死型冠心病,肺和胸膜听诊
鼻中隔脓肿,鼻中隔
心尖肥厚型心肌病,二维超声心动图
乳房肿块,胸部平片
化脓性脑膜炎,脑脊液常规检验（CSF）
言语障碍,神经系统检查
腹膜后间隙出血,血管造影
结核性脓胸,胸部平片
小儿黏多糖贮积症,肝脏超声检查
鳞状毛囊角化病,皮肤涂片显微镜检查
结肠损伤,腹腔镜
肾囊肿,肾脏CT检查
苍白球黑质红核色素变性,CT检查
急慢性肝炎,血清支链氨基酸/芳香族氨基酸比值
幼年型皮肌炎,酶学检查
口炎,体温测量
慢性鼻炎,鼻腔检查
脉络膜脱离,核磁共振成像(MRI)
慢性肾功能不全,尿透明度
外阴佩吉特病,免疫病理检查
血压病,心电图
糖原贮积病Ⅴ型,果糖耐量试验
先天性睾丸发育不全,血浆二氢睾酮（DHT）
积滞,胃基础胃酸分泌量测定（BAO）
链球菌感染后的急性肾小球肾炎,细胞免疫检查
系统性红斑狼疮伴发的葡萄膜炎,眼底微血管检查
免疫抑制药和抗癌药中毒性肾病,内生肌酐清除率
慢性肉芽肿病,CT检查
肱骨头骨折,肩胛骨检查
女性膀胱颈梗阻,直肠指检
单纯性寰枢椎脱位,脊椎平片
肌注硬结感染,皮肤弹性检查
肝腺瘤,肝脏超声检查
小儿营养不良性水肿,血液生化六项检查
纵隔霍奇金淋巴瘤,间碘苄胍γ-闪烁照相
青年上肢远端肌萎缩,肌电图
小儿急性喉气管支气管炎,胸部平片
足跟瘀斑,血常规
小肠平滑肌肉瘤,免疫病理检查
肺诺卡菌病,痰液细菌培养
小儿下丘脑错构瘤,便常规
先天性肥厚性幽门狭窄,胃肠道疾病的超声检查
外痔,肛门指检
脊柱脊髓伤,颈椎CT检查
过敏性急性小管间质性肾炎,血常规
眼球运动障碍,血常规
肺胀,肺和胸膜听诊
口腔颌面部肿瘤,曲面体层摄影
弯曲菌肠炎,粪便显微镜检查
妊娠合并偏头痛,脑电图检查
系统性血管炎所致神经损害,胸部平片
非火器性颅脑开放伤,腰椎穿刺
慢性肺源性心脏病,肺阻抗血流图
小儿肾性氨基酸尿症,血液检查
颌面部放线菌病,颌面五官CT检查
希尔德病,免疫学检测
眼眶骨肉瘤,眼球和眼眶的超声检查
药物中毒,神经系统检查
小儿多发性硬化,颅脑MRI检查
便秘,便常规
药物性胃病,肾功能检查
乳头的乳头状瘤,细胞组织化学染色
霍奇金病,血清精氨酰琥珀酸裂解酶（ASAL)
小儿致心律失常性右室心肌病,胸部MRI
呼吸性细支气管相关的间质性肺疾病,肺功能检查
妊娠合并重症肌无力,抗甲状腺抗体
急性乳腺炎,皮肤颜色
子宫性不孕,子宫内膜活检
小儿脓窠疮,脓汁和创伤感染标本细菌学检查
心脏内粘液瘤,心电图
真菌性尿路感染,尿常规
中性粒细胞增多症,骨髓象分析
铊中毒,神经系统检查
Whitfield硬红斑,免疫病理检查
吩噻嗪类抗精神病药物中毒,尿液分析
小儿急性偏瘫,血常规
心包内恶性畸胎瘤,多普勒超声心动图
小儿烫伤,肾功能检查
低镁血症,血清镁
缺血性多形性室性心动过速,血常规
食管内异物,胸部外部检查
青春发育延迟及性幼稚,颅脑MRI检查
无痛性甲状腺炎,免疫病理检查
珠蛋白生成障碍性贫血,铁染色
眼酸碱化学伤,眼功能检查
小脑幕脑膜瘤,血常规
胸主动脉瘤,多普勒超声心动图
三高症,血脂检查
室性逸搏及室性逸搏心律,心电图
精囊结石,精液黏稠度
抗-HCVAg阳性,血氨
坏死性筋膜炎,透明质酸酶
急性泪囊炎,鼻泪管内镜
腹外疝,脏器触诊
炎症相关性青光眼,视野检查
胃肠道功能紊乱,内镜检查
纤维性骨炎,胸部透视
同型胱氨酸尿症,胱氨酸
肾下垂,肾脏超声检查
走哺,腹部平片
走哺,胃肠道疾病的超声检查
衣原体淋巴肉芽肿,涂片
颜面复发性皮炎,血涂片
脓窠疮,血常规
运动障碍疾病,血常规
黄韧带骨化症,CT检查
支原体感染,血常规
妊娠合并子宫肌瘤,宫腔镜
造口旁疝,血液检查
蟹睛,角膜检查
复发性多软骨炎性,免疫病理检查
肘管综合征,肌电图
肾髓质囊性病,逆行肾盂造影
骨髓增生性疾病,骨髓显像
涎腺混合瘤,颅脑MRI检查
早秃,内分泌功能试验
中东呼吸综合征,胸腔积液检查
小儿淋巴样息肉,内镜检查
癫痫伴发的精神障碍,颅脑MRI检查
小儿继发性血小板增多症,骨髓各系细胞形态学检查
