start,end
心动过速性心肌病,青豆
慢性腰部劳损,鹌鹑蛋
颌骨癌,鸡蛋
感冒,鸡蛋
烧伤后急性肾功能衰竭,鸭肉
颈肋综合征,鸡蛋
支原体尿路感染,蜂蜜
肠出血性大肠埃希杆菌感染,鸡蛋
老年人肺脓肿,鸡内金
职业性皮肤癌,鸽蛋
高血压,芝麻
小儿脑瘫,葵花子仁
耳鼻咽喉创伤,青豆
急性风湿热肾损害,花生
滴虫性阴道炎,鸡肉
胆囊囊肿,小米
小儿先天性卵巢发育不全,薇菜
角膜炎,鸭肉
膀胱过度活动症,鸡蛋
成人全垂体功能减退,鹿肉
急性淋巴结炎,白果（干）
原发性非调节性内斜视,葵花子仁
间质性肺炎,芝麻
铝尘肺,南瓜子仁
踝部急性韧带损伤,鸡肉
腮腺恶性肿瘤,鸡蛋
脊椎椎弓峡部裂,鸡蛋
急性白血病,葵花子仁
皮炎芽生菌,鸡蛋
食管平滑肌瘤,鸡心
胸壁软组织损伤,鸡蛋
小儿法洛四联症,鸭翅
热带性口炎性腹泻,赤砂糖
慢性黏膜皮肤念珠菌病,鸭翅
杀鼠剂中毒,莲子
小儿两性畸形,鸡蛋黄
阿米巴肝脓肿,芝麻
浆细胞性唇炎,莲子
麻痹性肠梗阻,芝麻
肠道气囊肿症,腰果
颅内生殖细胞瘤,鸡肉
急性鼻炎,鸭翅
毛盘瘤,绿豆
急进性肾炎,白果（干）
耻骨直肠肌综合征,鸭翅
少年儿童葡萄膜炎,鸡肝
支原体肺炎,杏仁
妊娠热病,芝麻
先天性风疹,栗子（熟）
肠道感染后反应性关节炎,鸭翅
跖骨骨折,青豆
半乳糖血症,芝麻
小儿衣原体肺炎,腰果
低钾血症肾病,腰果
小儿原发性脑干损伤,腰果
变态反应性结膜炎,莲子
奈瑟卡他球菌肺炎,腰果
小儿纯红细胞再生障碍性贫血,鸭血(白鸭)
风湿热,莲子
外阴上皮内瘤样病变,绿豆面
阑尾肿瘤,南瓜子仁
小儿消化道出血,鸡肉
肥大性龈炎,鸡蛋
甲状舌管囊肿与鳃裂囊肿,鸭翅
耳石症,小米
胞痹,鸡肉
瘰疬,腰果
肠系膜上动脉栓塞,芝麻
腓骨近端骨折,鸡蛋清
小儿维生素E缺乏病,西瓜子仁
结节性硬化症,芝麻
蛋白丧失胃肠综合征,南瓜子仁
系统性红斑狼疮性巩膜炎,青豆
围生期心肌病,鹌鹑蛋
急性中毒性脑炎,鸡蛋
脊椎结核寒性脓肿穿入空腔脏器,鸡肉
恶性淋巴瘤,鹿肉
抽动障碍,栗子（熟）
立克次体痘,白果（鲜）
葡萄状肉瘤,芝麻
第三腰椎横突综合征,桃仁
胃、十二指肠溃疡出血,鸡蛋
急性颌下腺炎,白果（干）
老年人高血压危象,鸡内金
肋骨骨髓炎,芝麻
心房内传导阻滞,豆腐
寻常痤疮,鸡肉
限制型心肌病,栗子（熟）
小儿发育性髋脱位,鸭蛋
骨肿瘤,南瓜子仁
眼眶骨膜炎,葵花子仁
肱骨内髁骨折,南瓜子仁
鼻腔癌,黄瓜
非酒精性脂肪肝病,芝麻
药物性皮炎,鸡肉
流痰,鸭蛋
弥漫性食管痉挛,栗子（熟）
色素性荨麻疹,鸡肉
小儿肾性贫血,南瓜子仁
幼年型类风湿性关节炎,黑豆
大肠平滑肌肉瘤,鸡肉
主动脉夹层,鹅肝
虚寒泄泻,鸡蛋
强直性脊柱炎,芝麻
病毒性食管炎,核桃
功能性消化不良,鹿肉
继发性纵隔感染,葵花子仁
喉阻塞,鸡肉
精索静脉曲张,白果（干）
膀胱葡萄状肉瘤,鸡血
腓骨肌萎缩症,鸡肉
葡萄胎,鸡翅
直肠损伤,青豆
小儿肾静脉血栓形成,花生
舌下腺囊肿,鸡蛋
慢性黏膜皮肤念珠菌病,鸡肉
童年情绪障碍,鹅蛋
细粒棘球蚴病,莲子
妊娠合并急性胰腺炎,鸡蛋
剥脱性角质松解症,白果（鲜）
脊髓小脑变性症,鸭肝
痉病,鸭蛋
早产,芝麻
猝死型冠心病,鸡肉
阿尔茨海默病,芝麻
雀斑,葵花子仁
副球孢子菌病,芝麻
耻骨炎,白果（鲜）
维生素B12缺乏所致贫血,葵花子仁
上颌窦癌,花生
原发性血小板减少性紫瘢,腰果
慢性胰腺炎,鹿肉
急性肺水肿,鸡肉
系统性红斑狼疮伴发的葡萄膜炎,葵花子仁
膝关节侧副韧带损伤,南瓜子仁
大汗腺癌,花生
麻疹,鸡心
骨的原发性淋巴瘤,鸡蛋
乳溢症,鳕鱼
β-氨基酸尿,荸荠粉
单纯性乳腺增生症,黑芝麻
白发症,绿豆
胆道癌,鹅肉
单纯性外阴炎,鸡蛋黄
脾大,鸭翅
鼻炎,鸭翅
弯曲菌性肠炎,松子仁
结核性脓胸,栗子（熟）
胃下垂,杏仁
外伤性乳房血肿,胡萝卜
Kimura病,白果（干）
撕脱骨折,荸荠粉
外伤性颈内动脉海绵窦瘘,鸭肝
十二指肠溃疡,南瓜子仁
电烧伤,南瓜子仁
唇疱疹,鸡蛋
老年人食管癌,鸡蛋
聚合性痤疮,芝麻
脓窠疮,鸡蛋
X联锁鱼鳞病,青豆
戈谢病,白果（鲜）
膀胱腺癌,南瓜子仁
腕管综合征,南瓜子仁
痔核,白果（干）
近视,芝麻
急性肾炎,燕麦片
尖锐湿疣,鸡蛋
纹状骨瘤,腰果
急性会厌炎,葵花子仁
流行性脑脊髓膜炎,青豆
龟头癌,香蕉
营养性贫血,鸡肉
小儿变应性鼻炎,腰果
脑鸣,鸡肝
流行性出血性结膜炎,鸭肝
妊娠合并获得性免疫缺陷综合征,芝麻
妊娠合并心室间隔缺损,鹅
咯血,松子仁
小儿先天性睾丸发育不全,西瓜子仁
闭锁肺综合征,鸭翅
小儿腹股沟斜疝,黑芝麻
念珠状红苔藓,鸡血
痉挛性肠梗阻,白扁豆
三尖瓣闭锁不全,芝麻
口腔病,鸡心
希恩综合征,杏仁
小儿慢性骨髓炎,芝麻
肝阳上亢,鸡蛋
牙周萎缩,葵花子仁
后葡萄膜炎,青豆
尼曼-皮克病,鸡蛋
小儿低血糖,腰果
肺炎链球菌性肺炎,鸡心
脑鸣,鸡肉
肝胆湿热,鸡肉
青春型精神分裂症,菜花
嗜酸细胞性胃肠炎,鸡心
卵巢早衰,芝麻
老年人泌尿系结石,腰果
器械性食管损伤,芝麻
神经性阳痿,粳米
骨软骨瘤,鸡肉
膀胱平滑肌肉瘤,鸡蛋
小儿急性喉炎,栗子（熟）
肩胛骨体部骨折,芝麻
肾皮质髓质脓肿,鸡肉
肠粘连,鸭肝
腹膜后血肿,鹌鹑蛋
上颌后缩,乌骨鸡
霉菌性外阴炎,鹅肉
结节性痒疹,葵花子仁
平滑肌肉瘤,鹌鹑蛋
小儿牛皮癣,黄瓜
阿司匹林诱发哮喘,芝麻
风湿热,松子（炒）
自然流产,鸭血(白鸭)
十二指肠先天性缺如、闭锁和狭窄,葵花子仁
传染性单核细胞增多症,鸡蛋
老年人泌尿系统感染,白果（鲜）
狐惑,鸡肉
支气管哮喘,腰果
胃炎,鸡肉
黄斑前膜,芝麻
泌尿感染,鸡肝
心室扑动和心室颤动,乌骨鸡
肺水肿,杏仁
慢性单纯性鼻炎,鸡肉
马尔尼菲青霉病,薇菜
浸润性乳腺癌,木耳(干)
褥疮,鸡蛋
旋转带肌腱炎,葵花子仁
外伤性硬脑膜下积液,核桃
肾囊肿,腰果
狐惑,鸡肝
Bazin硬红斑,核桃
脑室炎,莲子
先天性少白头,鸡心
纤维软骨间质瘤,南瓜子仁
急性盆腔炎,白果（干）
继发性痛经,白果（干）
喉返神经损伤,莲子
骨折,腰果
铍及其化合物引起的皮肤病,鸡肉
慢性颈部软组织损伤,鸡内金
骨产道异常性难产,花生
肾及输尿管重复畸形,南瓜子仁
幽门梗阻,鹌鹑蛋
柯萨奇病毒和埃可病毒感染,鳝鱼
小儿脆性X染色体,腰果
网状细胞肉瘤,南瓜子仁
免疫缺陷者肺炎,栗子（熟）
小儿白塞病,腰果
毛根鞘癌,薇菜
血虚头痛,鸡内金
铁尘肺,鸡肉
先天性静脉畸形肢体肥大综合征,莲子
髌股关节疼痛,白果（干）
腹膜后血肿,鸡肉
口蹄疫,芝麻
小儿急性呼吸衰竭,黄豆粉
妊娠合并动脉导管未闭,赤砂糖
外阴黑色素瘤,白扁豆
基底细胞癌,花生
炭疽病,鲈鱼
小儿腺病毒性肺炎,鸭肉
乙状结肠间疝,鸡肉
滑囊炎,葵花子仁
急性扁桃体炎,鸡肉
活动盲肠综合征,鹿肉
外阴结核,鸡蛋
急黄,芝麻
赤脉贯布,鸭蛋
血管痣,青豆
风寒感冒,鸭蛋
老年急性动脉栓塞,南瓜子仁
耻骨直肠肌综合征,鸡肉
心肌梗死,莲子
大肠梗阻,鹿肉
小肠结肠炎耶尔森菌肠炎,鸡蛋
外阴赘生物,油菜
髋关节滑囊炎,黑豆
农药中毒性肾病,葵花子仁
急性宫颈炎,花生
急性化脓性关节炎,腰果
结核性脑膜炎,鸭翅
小儿肾性氨基酸尿症,莲子
低血糖综合征,鸡蛋
肺转移性肿瘤,鸽蛋
内分泌失调,芝麻
肺部良性肿瘤,腰果
呼吸性酸中毒,鹿肉
肝错构瘤,核桃
小儿病毒相关吞噬血细胞综合征,鸭蛋
肠病原性大肠埃希杆菌感染,鸡蛋
胸内甲状腺肿,腰果
铝骨病,鸭肉
缺血性肠绞痛,腰果
牙髓病,鸽肉
窝状角质松解症,鸡蛋
黄体萎缩不全,鸡蛋
桡骨远端骨骺分离,鸡肉
星形细胞瘤,鸡心
抬头纹,豆腐
颅骨骨髓炎,葵花子仁
角膜炎,鸡肉
硬皮病,白果（干）
颈部囊状淋巴管瘤,芝麻
黄热病,腰果
莱姆病性巩膜炎,鸡蛋
桡神经损伤,鸡肉
恋童癖,油菜
尿道狭窄,白果（干）
带状疱疹病毒性巩膜炎,鸡肝
肠系膜裂孔疝,莲子
肠粘连,鸡腿
妊娠合并哮喘,鹌鹑蛋
丘疹性血管增生,鹅
软骨母细胞瘤,南瓜子仁
慢性皮肤粘膜念珠菌病,芝麻
大便失禁,芝麻
高血脂,鹿肉
功血,鸡蛋
肝肺综合症,鹿肉
桡神经损伤,鸡肝
蚕豆病,鸭蛋
腹膜后血肿,南瓜子仁
出血性脑梗死,莲子
心肌缺血,腰果
阴道痉挛,白果（干）
颈肋综合征,鸽蛋
急性腰扭伤,薇菜
鼻腔癌,鸡蛋
先天性主动脉瓣下狭窄,鹿肉
腹壁纤维肉瘤,绿豆
蹄铁形肾,鸡蛋
小儿病毒性肺炎,腰果
特发性肺纤维化,葵花子仁
急性硬脑膜外血肿,鸭肝
盲袢综合征,芝麻
丝虫病,芝麻
呼吸性碱中毒,白果（干）
缺血性结肠炎,栗子（熟）
先天性梅毒,鸡肉
上矢状窦血栓性静脉炎,鸭翅
排卵障碍,芝麻
消化道憩室病,花生
溢泪症,鸡肝
大叶性肺炎,猪肉(瘦)
急性胃扩张,鹿肉
痢疾后综合症,栗子（熟）
硬脊膜下脓肿,鸭蛋
指骨骨折,蜂蜜
前纵韧带骨化症,鹅
尿道结核,核桃
夹阴伤寒,鸭蛋
消化系统疾病伴发的精神障碍,鸭肝
脊柱疾病,鸡肉
先天性拇内翻,鸭翅
颌骨骨折,葵花子仁
痞满,腰果
胸主动脉夹层动脉瘤,莲子
抗利尿激素分泌异常综合征,红豆沙
马方综合征,薇菜
气秘,鸭蛋
老年人缺铁性贫血,杏仁
阴囊丝虫病,薇菜
多发性消化道息肉综合征,鹿肉
发育迟缓,鸡蛋清
咽部结核,鸡蛋
肠伤寒穿孔,鸡蛋
电灼伤,鸡肉
基底节血肿,鸭肝
剥脱性皮炎,荸荠粉
神经纤维瘤,芝麻
心气虚,鸡内金
腮腺恶性肿瘤,鸽肉
单纯性甲状腺肿,鹿肉
溢泪症,鸡肉
颈椎椎管狭窄症,鸭蛋
低钙血症和低镁血症,杏仁
肾虚眩晕,鸭蛋
恒定性外斜视,鸡蛋黄
艾滋病人的急性阑尾炎,青豆
钡中毒,鹿肉
失盐性肾炎,南瓜子仁
米氏链球菌肺炎,栗子（鲜）
脑膨出和脑脊膜膨出,松子仁
淤积性皮炎,鸭肉
小儿颅脑损伤,青豆
急性扁桃体炎,鸭翅
中度脂肪肝,绿豆芽
大肠平滑肌肉瘤,鸭肝
小儿急性上呼吸道感染,豆浆
臭汗症,莲子
先天性肠旋转不良,鸡蛋清
肾上腺皮质功能减退性心脏病,鹌鹑蛋
原发性腹膜炎,腰果
性兴奋障碍,鸡肉
青光眼,葵花子仁
贲门失弛缓症,葵花子仁
软骨发育不全,鸡蛋
肺放线菌病,空心菜
老年眩晕,赤砂糖
大咯血,鸡蛋
脓毒性休克,腰果
肌肉肌腱单位的急性损伤,鸡蛋
毛根鞘癌,鸡血
膀胱损伤,青豆
柯萨奇病毒和埃可病毒感染,鳕鱼
外生殖器畸形,白菜
过敏性哮喘,鸭肝
小儿有机磷农药中毒,花生
经行流涎,鸭蛋
十二指肠憩室梗阻性黄疸综合征,葵花子仁
血毒,豆腐
小儿肺炎链球菌肺炎,乌骨鸡
妊娠疱疹,鸡蛋
痒疹,栗子（熟）
肝肿瘤,腰果
非特异性系统性坏死性小血管炎,杏仁
老年人睡眠障碍,桃仁
乳管内乳头状瘤,鸡蛋黄
急性盆腔炎,赤小豆
鼻中隔溃疡,栗子（鲜）
妊娠合并梅毒,鸡蛋
月状骨骨软骨病,南瓜子仁
休克,莲子
阑尾寄生虫病,鸡心
盘尾丝虫病,腰果
胆石症,鹿肉
上皮样囊肿,鸭肝
慢性单纯性鼻炎,鸭翅
巨幼细胞性贫血,南瓜子仁
乳腺导管扩张症,薇菜
化脓性角膜炎,鸡蛋
妊娠合并自身免疫性溶血性贫血,鹌鹑蛋
甲状腺疾病,杏仁
小儿喘息样支气管炎,鹌鹑蛋
蜈蚣蜇伤,葵花子仁
臂丛神经损伤,黑芝麻
老年甲状腺功能减退症,核桃
心包转移瘤,杏仁
神经性肌强直,鸡肉
膀胱炎,芝麻
颈椎骨折脱位,葵花子仁
皮质性遗忘症,白果（干）
小儿肺泡性蛋白沉积症,鸭翅
倒经,油菜
血色病,鸡蛋
小儿感染性休克,绿豆
固定性药疹,花生
巴德-吉亚利综合征,腰果
急性淋巴结炎,绿豆
维生素D中毒症,葵花子仁
甲癣,鹿肉
小儿慢性骨髓炎,绿豆
肾阳虚,松子（炒）
小儿肠病性肢端皮炎,花生
砣疣,豆腐
慢性粒细胞性白血病,南瓜子仁
主动脉夹层,鸭肝
软下疳,黑豆
肾虚眩晕,鸡蛋
胃类癌瘤,腰果
纯红细胞再生障碍,花生仁（炒）
风寒,牛奶
染色体异常伴发的精神障碍,鸡蛋
菌血症,鹿肉
纯红细胞再生障碍,南瓜子仁
飞蚊症,鹌鹑蛋
颈椎椎管狭窄症,鸡蛋
流行性感冒,芝麻
闭经,鸡肉
心脏黏液瘤,核桃
溶血过度所致贫血,葵花子仁
残胃淋巴瘤,芝麻
盆腔肿瘤,薇菜
盆腔脓肿,鹌鹑蛋
小儿丙酸血症,花生
隆突性皮肤纤维肉瘤,鸡肉
鳃裂瘘管,鸡肉
眼眶神经纤维瘤,鸡肉
阴道壁息肉,鸡肉
溢泪症,栗子（鲜）
颅内生殖细胞瘤,鸭肝
脊柱侧弯,鸡肉
痧子,鸭蛋
阿斯匹林不耐受三联症,腰果
癌症,白果（干）
呼吸道结核病,鸭梨
β-氨基酸尿,鸡心
慢性盆腔炎,葵花子仁
脊髓灰质炎后遗症,芝麻
严重急性呼吸综合征,腰果
紫癜,绿豆
痧气,鸭蛋
冠心病,栗子（鲜）
急性脊髓炎,芝麻
多发性骨髓瘤,鹅肉
先天性食管重复,鸡肉
小儿多发性内分泌腺瘤Ⅱ型,芝麻
特发性非硬化性门脉高压综合征,鸡肉
克拉伯病,青豆
蟹睛,鸡肉
鼻咽肉瘤,腰果
外科淋巴管瘤,鹿肉
迁延性昏迷,鸡蛋黄
咬肌间隙感染,葵花子仁
雪盲,葵花子仁
脑囊肿,白菜
肝炎双重感染,腰果
下丘脑综合征,南瓜子仁
小儿肾结核,南瓜子仁
共济失调,鸡蛋
选择性IgA缺乏症,鸭肝
粘液表皮样癌,芝麻
肠毒性大肠埃希杆菌感染,莲子
糖尿病性周围神经病,鸡肉
外伤性低颅内压综合征,鸡肉
甲状旁腺骨营养不良,鹅肉
十二指肠损伤,南瓜子仁
妊娠合并类风湿关节炎,鸡蛋
银屑病甲,鸡肉
病毒性结膜炎,鸽蛋
视神经炎,青豆
肩关节结核,核桃
遗传性肥胖,鹅肉
先天性喉裂,南瓜子仁
卵泡囊肿,南瓜子仁
少年性椎体骨软骨病,南瓜子仁
表皮葡萄球菌肺炎,鸭翅
肠痉挛,鸡蛋
嵌杯样病毒胃肠炎,白果（鲜）
阴道恶性肿瘤,南瓜子仁
尿道肉阜,鸡蛋
肺炎性假瘤,鸭肉
外伤性脑脊液漏,鸡蛋
外阴滑膜肉瘤,白扁豆
枢椎齿状突骨折,鸡肉
泥螺-日光性皮炎,鸡蛋
继发性腹膜炎,青豆
风寒感冒,鸡蛋
不完全性肠梗阻,杏仁
烫伤,鸡心
急性肾功能衰竭,黑芝麻
扩张型心肌病,鸡蛋
经腹会阴直肠癌根治术后盆底腹膜疝,芝麻
症状性癫痫综合征,芝麻
颈椎结核,鸡蛋清
颌骨癌,鸭蛋
抑郁性神经症,鸡蛋
心脏神经官能症,栗子（熟）
葡萄球菌食物中毒,葵花子仁
骨肉瘤,核桃
铁尘肺,鸡蛋
视神经脊髓炎,绿豆
耳部恶性肿瘤,杏仁
肾皮质化脓性感染,芝麻
红斑狼疮,鸡心
弥漫性食管壁内憩室,栗子（鲜）
包茎,花生仁（炒）
直肠损伤,豆浆
小儿尿路梗阻,豆腐脑
医院内感染,芝麻
性心理障碍,芝麻
腹膜假黏液瘤,芝麻
尿失禁,鸡心
剥脱性唇炎,鸭翅
社会获得性肺炎,鸭肉
小儿烫伤,腰果
肾萎缩,鹅肉
交感性眼炎,杏仁
肾绞痛,鸡肉
Nezelot综合征,乌骨鸡
进行性脊髓性肌萎缩症,鸭蛋
舌静脉曲张,杏仁
腹内疝,白果（干）
抽动秽语综合征,鸡蛋
梦游症,鹅肉
子宫破裂,莲子
中毒性眩晕,鸭蛋
产后精神病,莲子
膀胱平滑肌肉瘤,鸡肝
预激综合征,白果（干）
急性化脓性腹膜炎,鸡肉
单纯性肥胖,芝麻
假性动脉瘤,鸡肝
先天性直肠与周围脏器瘘,南瓜子仁
雀斑,鹿肉
外伤后脑脂肪栓塞,鸭肝
肱骨小头骨折,葵花子仁
直肠炎,鸡爪
脑挫裂伤,松子仁
青少年及小儿子宫颈癌,鸡蛋
口腔白斑病,花生
肺胸膜阿米巴病,鸡肉
女性尿道癌,黄豆粉
II型糖尿病,腰果
急性海绵窦栓塞性静脉炎,莲子
卵巢妊娠,鸡内金
脂肪瘤,南瓜子仁
脑血管硬化,白果（干）
中老年男子部分性雄激素缺乏综合征,鸽蛋
角膜炎,鸡蛋
膀胱平滑肌肉瘤,鸡肉
动脉阻塞或狭窄视网膜病变,芝麻
股疝,南瓜子仁
急性和亚急性硬脑膜下血肿,鸭肝
假性动脉瘤,鸡肉
结节性红斑,白果（鲜）
消化性溃疡,莲子
遗传性椭圆形红细胞增多症,鸡肉
菌血症,鹅肉
老年收缩期高血压,鸡内金
一期梅毒,松子仁
单纯糠疹,白果（鲜）
外阴平滑肌瘤,杏仁
胸椎骨折,羊肉(瘦)
等孢球虫病,乌骨鸡
痔核,鸡心
老年久病卧床,杏仁
扁平苔癣,鸡肉
肠道传染病,胡萝卜
溃疡性直肠炎,鸡蛋
心包积液,南瓜子仁
黑色素瘤,鸡心
神经官能性表皮剥脱,鹌鹑蛋
鲍温样丘疹病,青豆
肾虚腰痛,鸭蛋
玫瑰糠疹,鹿肉
病毒性感冒,油麦菜
Milk-Alkali综合征,鸡心
急性单纯疱疹病毒性脑炎,莲子
鼻结核,鸡蛋
热毒冲心,鸡蛋
小儿慢性肾功能衰竭,松子仁
子宫腺肌病,腰果
非依赖性物质伴发依赖,鸡肉
记忆障碍,鸡心
阿尔茨海默病性痴呆,乌骨鸡
鼻腔异物,栗子（鲜）
二尖瓣和主动脉瓣的疾患,莲子
烧伤休克,芝麻
流感病毒肺炎,南瓜子仁
原发性膀胱输尿管返流,鸡腿
股骨转子间骨折,胡萝卜
磨牙,鸡肉
先天性胸腹裂孔疝,腰果
甲状腺功能减低所致贫血,莲子
小儿肾性尿崩症,芝麻
老年人低血糖症,莲子
结肠扭转,鹿肉
扁平苔癣,鸭翅
童年情绪障碍,鸭蛋
巨人症与肢端肥大症,核桃
老年人尿失禁,鸡肉
妊娠合并癫痫,鸡蛋
锁合,鹿肉
盲肠阿米巴肉芽肿,鸡蛋
静脉血栓形成,白果（干）
前庭大腺脓肿,牛奶
小儿慢性支气管炎,蜂蜜
心肾不交,鸭肉
第Ⅰ型脊髓血管畸形,莲子
多发性骨髓瘤,鹿肉
酒胀,鸭蛋
窦性停搏,蜂蜜
体温过低,鸡蛋
放射性肺炎,莲子
习惯性髌骨脱位,葵花子仁
气管、支气管狭窄,南瓜子仁
念珠菌阴道炎,鹅肉
肾盂癌,蜂蜜
直肠阴道瘘,松子（炒）
主动脉瓣关闭不全,芝麻
丛集性头痛,鸡肉
小肠吸收不良综合征,葵花子仁
老年性紫癜,芝麻
敌鼠中毒,葵花子仁
腹壁纤维肉瘤,青豆
酒精中毒性神经疾病,绿豆
驱蛔灵中毒,鹿肉
变应性皮肤结节性血管炎,南瓜子仁
输卵管阻塞,鸡心
排卵期出血,鸡蛋
睾丸肿瘤,杏仁
谵妄综合征,豆腐
淤积性皮炎,乌骨鸡
遗尿症,鸡内金
功能性下丘脑性闭经,腰果
脾劳,鸡肉
骨巨细胞瘤,赤小豆
滑膜炎,鸡肉
小儿埃可及柯萨奇病毒感染,腰果
小儿急性胰腺炎,南瓜子仁
蚕食性角膜溃疡,鸡蛋
小儿流感病毒肺炎,青豆
小儿发烧,胡萝卜
脑性瘫痪,葵花子仁
慢性骨髓炎,南瓜子仁
子宫颈残端癌,腰果
肠侵袭性大肠埃希杆菌感染,黑芝麻
老年人肺炎,鳕鱼
腕枪刺状畸形,鸡心
食管瘢痕性狭窄,鹿肉
白毛舌,油麦菜
酒中毒性痴呆,赤小豆
真性红细胞增多症,鸭肝
耳结核,鸭蛋
妊娠合并原发性高血压,鹌鹑蛋
绿脓杆菌性角膜溃疡,鸡肝
小肠过敏性紫癜,鸡肉
异位胰腺,鸡肉
卵巢冠囊肿,南瓜子仁
X综合征,鸡蛋
皮肤过敏,葵花子仁
脂肪瘤,薇菜
骨的原发性淋巴瘤,鸽蛋
肠系膜血管缺血性疾病,鸡肉
脑病,鹅肉
良性脂肪母细胞瘤,黑豆
心脏内粘液瘤,鸡
髌骨骨软骨病,鸭翅
隐斜,鸡肉
铝骨病,鸡肉
呼吸性细支气管相关的间质性肺疾病,南瓜子仁
尿道狭窄,青豆
脑挫裂伤,鸭肝
单纯疱疹病毒肺炎,蜂蜜
C5功能不全综合征,青豆
脚癣,鸡心
声带小结,鹅肉
大脑大静脉瘤,芝麻
尿潴留,咸鸭蛋
髂腹股沟神经干痛,鸡蛋
珍珠丘疹,荸荠粉
小儿喘息样支气管炎,鸭血(白鸭)
良性颅内高压症,鸡内金
慢性腹泻,三文鱼
浆细胞性唇炎,花生
乙状结肠间疝,鸽蛋
胆管炎,鸡肝
脾虚泄泻,腰果
奎宁中毒,鹿肉
潜水性内耳损伤,鸭翅
继发性痛经,葵花子仁
眩晕症,油麦菜
线状IgA大疱性皮肤病,鸡肉
皮肤病,腰果
退变性关节病,葵花子仁
足部骨折,鹅肉
血清病,鸡蛋
眼眶肌炎,黄豆粉
纤维软骨间质瘤,鸡蛋黄
大便失禁,松子仁
代偿性多汗症,腰果
氯喹中毒,鹿肉
童年情绪障碍,鸡蛋
点状骨骺发育异常,鸡肉
阴缩,鹌鹑蛋
老年人胆石症,莲子
糖尿病性周围神经病,鸭肉
药物过敏性口炎,核桃
老年人脂肪肝,鸡内金
白睛溢血,鸡蛋
小儿地方性克汀病,绿豆
慢性疲劳综合症,鸭蛋
