start,end
上颈椎不稳症,藤黄健骨胶囊
小儿糖尿病肾病,重组赖脯胰岛素注射液
脊椎骨质增生,抗骨质增生丸
青少年癫痫,伊来西胺片
肥胖性心肌病,盐酸普萘洛尔片
鼻结核,利福喷丁胶囊
老年人播散性血管内凝血,肝素钠注射液
泌尿生殖系支原体感染,八宝丹胶囊
咽肌麻痹,甲钴胺胶囊
咽部乳头状瘤,天芝草胶囊
内分泌性眼球突出,抑亢丸
尿路感染,头孢氨苄胶囊
复发性溃疡,胃灵颗粒
细菌性阴道病,原百仙妇炎清栓
产力异常性难产,保胎无忧胶囊
儿童白斑,复方曲安奈德乳膏
白屑风,银屑灵
闭经性头痛,牛黄解毒丸
宫颈糜烂,盐酸左氧氟沙星胶囊
原发性开角型青光眼,明目地黄丸
眼外肌猪囊尾蚴病,阿苯达唑片
苍白球黑质红核色素变性,溴新斯的明片
面神经炎,氨咖甘片
退行性黄韧带肥厚,盐酸乙哌立松片
股骨转子间骨折,伤科跌打丸
胰岛细胞类癌,替加氟注射液
臀位难产,保胎无忧片
多骨纤维发育不良,8-11
加利福尼亚脑炎,盐酸吡硫醇片
乳腺囊肿,乳宁胶囊
石棉肺,洋参保肺胶囊
膀胱损伤,尿路通胶囊
致死性家族性失眠症,血府逐瘀丸
小儿雅司病,头孢呋辛酯胶囊
赤白游风,连翘败毒丸
支气管肺炎,橘红丸
尿道炎,头孢呋辛酯干混悬剂
额颞痴呆,银杏叶提取物片
枯草热,鼻通宁滴剂
维生素D缺乏病,维生素AD滴剂
黑头粉刺痣,参皇乳膏
自身免疫性溶血性贫血,醋酸可的松注射液
妊娠合并特发性血小板减少性紫癜,pH4
强酸、强碱中毒,盐酸利多卡因注射液
接触性皮炎,醋酸氟轻松乳膏
单纯红细胞再障性贫血,归芪口服液
老年人肾癌,消癌平片
肺癌转移,鹤蟾片
外阴溃疡,盐酸米诺环素胶囊
真菌过敏症,马来酸氯苯那敏片
癌肿性关节炎,骨刺消痛胶囊
寻常痤疮,克林霉素甲硝唑搽剂
白秃疮,荣发胶囊
胆道运动功能障碍,黄柏胶囊
板层状鱼鳞病,复方乳酸乳膏
小儿碘缺乏病,甲巯咪唑片
锌中毒,大月晶丸
小儿原发性肾病综合征,调元大补二十五味汤散
小儿肠病性肢端皮炎,醋酸地塞米松片
痉病,牛黄宁宫片
口腔颌面部间隙感染,琥乙红霉素颗粒
小儿多动症,盐酸托莫西汀胶囊
亨廷顿病性痴呆,复方吡拉西坦脑蛋白水解物片
性病相关性胃肠道感染,氨苄西林胶囊
肠系膜脂肪炎,硫唑嘌呤片
高脂蛋白血症Ⅴ型,降脂宁颗粒
非淋球菌性细菌性关节炎,骨肽片
寒冷性荨麻疹,氯雷他定片
颅内生殖细胞瘤,甘油果糖氯化钠注射液
热痉挛,梅苏颗粒
子宫内膜厚,注射用头孢哌酮钠舒巴坦钠
接触性荨麻疹,盐酸非索非那定片
下肢深静脉血栓形成,羟苯磺酸钙分散片
冠心病,脑心通胶囊
肾嗜酸细胞瘤,醋酸甲地孕酮分散片
呼吸道合胞病毒肺炎,利巴韦林片
SARS的胃肠道感染,乳酸左氧氟沙星片
重金属中毒性肾病,仁青芒觉
血管角化瘤,注射用盐酸平阳霉素
肛管直肠恶性黑色素瘤,司莫司汀胶囊
闭经溢乳综合征,地屈孕酮片
老年人终末期肺炎,司帕沙星分散片
颈椎后纵韧带骨化症,根痛平颗粒
疱疹性口腔炎,玄麦甘桔颗粒
足癣,硝酸咪康唑乳膏
腘肌腱损伤,双氯芬酸钠肠溶胶囊
功能性下丘脑性闭经,二十六味通经散
妊娠瘙痒性荨麻疹性丘疹及斑块病,止痒消炎水
微小病毒感染,诺氟沙星胶囊
黑棘皮瘤,复方阿胶补血膏
肛门瘙痒症,氧化锌软膏
脓窠疮,乙酰螺旋霉素片
尘螨过敏,百癣夏塔热片
产后血虚热,鲜益母草胶囊
肝母细胞瘤,注射用异环磷酰胺
无色性色素失调症,头孢氨苄胶囊
大脑镰旁脑膜瘤,苦参碱氯化钠注射液
原发性胆汁性肝硬化,丁二磺酸腺苷蛋氨酸肠溶片
月状骨骨软骨病,阿法骨化醇胶囊
子宫内膜增生,产妇安胶囊
脏寒,盐酸甲氯芬酯胶囊
毛胚细胞瘤,麦迪霉素片
钩端螺旋体肺炎,乳酸左氧氟沙星片
神经衰弱,安眠补脑口服液
肱骨小头骨折,骨松宝胶囊
肾精亏虚,葡萄糖酸钙锌口服溶液
输卵管性不孕,散结镇痛胶囊
复发性风湿病,麝香祛痛搽剂
老年人败血症,乳酸左氧氟沙星分散片
踝部急性韧带损伤,独一味颗粒
家族性载脂蛋白B100缺陷症,注射用头孢他啶
盲肠扭转,盐酸消旋山莨菪碱氯化钠注射液
腔隙性脑梗死,脑脉泰胶囊
子宫平滑肌肉瘤,宫瘤清胶囊
创伤性口炎,牛黄上清片
麻痹性痴呆,氟哌啶醇片
小儿肝炎再生障碍性贫血综合征,甘露聚糖肽口服溶液
鼻孢子虫病,清肺抑火片
棉子中毒,仁青芒觉
慢性肾性贫血,养血安神片
高血压危象,缬沙坦胶囊
电脑病,根痛平片
颌面部放线菌病,琥乙红霉素颗粒
鼻孢子虫病,三黄片
高血压性心肌病,健心片
肺部少见的恶性肿瘤,转移因子注射液
躯体感染伴发的精神障碍,脑蛋白水解物注射液
血管内大B细胞淋巴瘤,曲安西龙片
原发性皮肤结核综合征,对氨基水杨酸异烟肼片
医源性气管及主支气管损伤,养阴清肺口服液
纵隔气肿,氨茶碱片
Q热,头孢拉定胶囊
躯体性神经病,脑蛋白水解物注射液
绝经与阿尔茨海默病综合征,重酒石酸卡巴拉汀胶囊
致密性髂骨炎,洛索洛芬钠胶囊
肺炎球菌脑膜炎,甲磺酸培氟沙星片
瓜藤缠,麝香活血化瘀膏
寒滞肝脉证,双氯芬酸钠肠溶片
咽部异物,氨苄西林胶囊
气腹痛,SP
水疥,硫软膏
残胃癌,替吉奥胶囊
Whitfield硬红斑,肝素钠维E乳膏
敌鼠中毒,十一味金色丸
绝经期盆腔脏器脱垂,升提胶囊
姿态性腰腿痛,吲哚美辛肠溶片
股神经干性痛,萘普生片
老年人心内膜炎,依托红霉素颗粒
新生儿脓疱病,克林霉素磷酸酯溶液
肺血吸虫病,马洛替酯片
急性颈椎间盘突出症,颈康胶囊
非特异性外阴炎,妇肤康喷雾剂
热哮,丙酸倍氯米松气雾剂
摩擦黑变病,羟基脲片
脊椎骨质增生,骨增生镇痛膏
下腔静脉后输尿管,石淋通颗粒
新生儿低体温,地塞米松磷酸钠注射液
左心房心律,滋心阴胶囊
低增生性急性白血病,乌苯美司片
痛性青紫综合征,氨肽素片
脑水肿,甘油氯化钠注射液
乳糜泻,鞣酸蛋白片
急性肾炎综合征,至灵菌丝胶囊
橡胶制品所致的皮肤病,咪康唑氯倍他索乳膏
慢脾风,胰酶肠溶胶囊
老年人慢性肾盂肾炎,盐酸洛美沙星分散片
过敏性湿疹,复方曲安奈德乳膏
老年人糖尿病性心脏病,抗饥消渴片
分泌性中耳炎,氨苄西林丙磺舒胶囊
僵鉧,酮洛芬缓释胶囊
胫后神经痛,去痛片
急性蜂窝织炎,罗红霉素分散片
增生性骨关节病,藤黄健骨丸
非典型分枝杆菌性巩膜炎,眼氨肽注射液
外阴炎,妇炎清洗剂
阴道毛滴虫病,苦参栓
葡萄球菌性烫伤样皮肤综合征,阿奇霉素分散片
狐惑,诺氟沙星片
疱疹性口腔炎,依托红霉素片
甲状腺炎,醋酸可的松注射液
红皮病,醋酸地塞米松片
血管性帕金森综合征,单唾液酸四己糖神经节苷脂钠注射液
腹部肿块,肿节风注射液
排卵期出血,醋酸甲羟孕酮片
软骨发育不全,小儿四维葡钙颗粒
肺疟疾病,鳖甲胶
小儿假性甲状旁腺功能减低症,左甲状腺素钠片
小儿骨髓增生异常综合征,重组人粒细胞刺激因子注射液
三环类抗忧郁药中毒,注射用布美他尼
尘螨过敏,氯雷他定片
低眼压性青光眼,明目地黄丸
慢性病贫血,黄芪精
外阴白化病,氟尿嘧啶软膏
热带型肺嗜酸性粒细胞肺炎,注射用磺苄西林钠
褐黄病性关节炎,阿司匹林肠溶片
糖尿病和高血压,降糖宁胶囊
Marie-Bamberger综合征,阿司匹林肠溶胶囊
老年人脂肪肝,茵莲清肝颗粒
深脓疱病,阿奇霉素片
湿毒疮,牛黄解毒片
高血压,Ⅰ
慢性结肠炎,参苓白术片
传导性耳聋,磁朱丸
痿病,肌氨肽苷注射液
桡骨小头骨折,接骨七厘片
荨麻疹和血管性水肿,盐酸西替利嗪片
曲霉病,注射用醋酸卡泊芬净
空巢综合症,逍遥丸
急性眼眶蜂窝织炎,红霉素肠溶片
气虚自汗,克拉霉素胶囊
项痈,乙酰螺旋霉素片
肘外翻,8-11
蕈样真菌病,咪康唑氯倍他索乳膏
颤证,盐酸阿罗洛尔片
肺泡微结石症,注射用盐酸多沙普仑
后壁穿孔性溃疡,复方猴头颗粒
厥证,长春西汀片
传染性脓疱病,克拉霉素分散片
冻僵,冻疮膏
经行尿感,头孢拉定分散片
下颈椎不稳症,根痛平颗粒
色素性静脉旁视网膜脉络膜萎缩,杞菊地黄丸
小儿早老症,曲克芦丁片
原发性十二指肠恶性淋巴瘤,醋酸地塞米松片
纤维肌痛综合征,骨刺片
癫痫发作与癫痫综合征,丙戊酸镁片
团癣,酞丁安乳膏
黑癣,盐酸特比萘芬凝胶
肠道厌氧菌感染,乳酸菌素片
老年人骨关节炎,骨筋丸胶囊
喉烫伤,湿润烧伤膏
失盐性肾炎,肾炎四味片
副乳乳腺癌,醋酸甲羟孕酮分散片
难辨芽胞杆菌肠炎,解毒止泻胶囊
黧黑斑,丹皮酚软膏
假痛风性关节炎,阿司匹林片
钙化性肌腱炎,双氯芬酸钠缓释片
男子雄激素源性秃发,醋酸环丙孕酮片
后十字韧带损伤,狗皮膏
白痢,复方丁香开胃贴
丹毒,盐酸左氧氟沙星分散片
先天自愈性朗格汉斯组织细胞增生症,氟尿嘧啶乳膏
食管乳头状瘤,TPF
角膜擦伤,重组人表皮生长因子衍生物滴眼液
卵巢功能缺如综合征,己烯雌酚片
肺气虚,头孢克肟颗粒
卵巢残余综合征,消癌平片
新生儿反应低下,地塞米松磷酸钠注射液
大颗粒淋巴细胞白血病,消癌平口服液
老年久病卧床,健脑胶囊
肝肿瘤,注射用盐酸平阳霉素
产气杆菌肠炎,乳酸菌素片
外耳道炎,头孢氨苄胶囊
小儿继发性免疫缺陷病,注射用胸腺五肽
Creutzfeldt-Jakob病,盐酸赖氨酸葡萄糖注射液
肉瘿,琥乙红霉素片
盆腔充血综合征,复方醋酸棉酚片
肝炎双重感染,云芝肝泰颗粒
老年急性白血病,醋酸泼尼松龙片
阴囊潮湿,日舒安洗液
坐骨神经痛,阿司匹林片
原发性肾上腺皮质功能减退症,氢化可的松片
开角型青光眼,酒石酸溴莫尼定滴眼液
脱发性毛囊炎,头孢克洛分散片
接触性皮炎,马来酸氯苯那敏片
滑膜炎、痤疮、脓疱病、骨肥厚、骨髓炎综合,盐酸米诺环素胶囊
放射性口炎,上清丸
孟氏骨折,伤科七味片
赤脉传睛,一清颗粒
外阴银屑病,银屑颗粒
十二指肠良性肿瘤,丙谷胺片
喉烫伤,伤科灵喷雾剂
青少年及小儿阴道透明细胞癌,复方斑蝥胶囊
新生儿流行性腹泻,婴儿健脾散
小儿球形细胞脑白质营养不良,螺旋藻片
小儿先天性外胚层发育不良综合征,睾丸片
倒经,固本回元口服液
婴儿手足搐搦症,碳酸钙颗粒
股骨转子下骨折,盐酸布比卡因注射液
肩胛颈及肩胛盂骨折,骨肽片
厌氧菌肺炎,阿莫西林胶囊
卵巢炎,武力拔寒散
神经性皮炎,乙氧苯柳胺软膏
脊髓血管畸形,盐酸乙哌立松片
老年人大肠肿瘤,注射用胸腺五肽
股骨粗隆间骨折,骨松宝胶囊
咳嗽性哮喘,苏黄止咳胶囊
系统性红斑狼疮性巩膜炎,复方硫酸新霉素滴眼液
坐板疮,阿奇霉素胶囊
小儿月经过多,少腹逐瘀丸
根尖周病,人工牛黄甲硝唑胶囊
工业毒物中毒性周围神经病,大月晶丸
结节性痒疹,盐酸依匹斯汀胶囊
髋臼骨折,麝香接骨胶囊
颈椎双侧关节突关节脱位,骨松宝胶囊
粒性白细胞缺乏性咽峡炎,维血宁
病毒性结膜炎,醋酸可的松滴眼液
脚气病性心脏病,盐酸特比萘芬凝胶
瘀血头痛,建曲
乙型肝炎病毒相关性肾炎,注射用单磷酸阿糖腺苷
视网膜色素上皮炎,羟苯磺酸钙胶囊
HIV相关呼吸道感染,消炎片
神昏,氢化可的松片
红皮性银屑病,复方地蒽酚软膏
急性肠系膜淋巴结炎,蒲地蓝消炎片
小儿迪格奥尔格综合征,pH4
黑棘皮瘤,氟尿嘧啶乳膏
磷中毒,氯解磷定注射液
加速性房性逸搏心律,振源胶囊
青年人中的成年发病型糖尿病,降糖宁胶囊
职业性哮喘,化痰平喘片
膀胱咳,西帕依麦孜彼子口服液
系统性红斑狼疮所致脊髓病,注射用盐酸克林霉素
地高辛中毒,注射用呋塞米
息贲,乳酸左氧氟沙星片
压力性尿失禁,琥珀酸索利那新片
老年人炎症性肠病,复方红根草片
肾功能不全,无糖型
原发性乳腺恶性淋巴瘤,复方环磷酰胺片
羌虫病,土霉素片
下肢深静脉血栓形成,羟苯磺酸钙胶囊
剥脱综合征,注射用核黄素磷酸钠
人格解体-现实解体综合征,氯氮平片
嗜人T淋巴细胞Ⅰ型所致的葡萄膜炎,复方硫酸新霉素滴眼液
牙周炎,司帕沙星分散片
颅底肿瘤,强力康颗粒
口腔粘膜病,珍珠层粉
颈肋综合征,抗骨增生片
贫血伴发的精神障碍,天王补心丸
触电,布美他尼片
肺热,六味地黄丸
皮痹,脉管复康片
胆道张力低下综合征,二十五味松石丸
肾病综合征,雷公藤多苷片
阴汗,阴痒康洗剂
阿米巴性宫颈炎,头孢呋辛酯干混悬剂
白带异常,金刚藤糖浆
剥脱性皮炎,氧化锌软膏
口腔尖锐湿疣,聚甲酚磺醛栓
胎儿乙醇综合征,氢溴酸加兰他敏缓释片
妊娠期糖尿病,玉泉颗粒
恶性纤维组织细胞瘤,注射用异环磷酰胺
多发梗塞性痴呆,复方吡拉西坦脑蛋白水解物片
囊状淋巴管瘤,醋酸地塞米松片
髋关节前脱位,跳骨片
幼年型疱疹样皮炎,复方樟脑乳膏
骨蒸,利福平胶囊
偏瘫,脑心通胶囊
猝死型冠心病,丹参益心胶囊
萎缩性胃炎,参芪健胃颗粒
胆汁淤积性黄疸,盐酸洛美沙星片
小儿单侧肺异常透亮综合征,头孢丙烯分散片
眶骨髓炎,阿莫西林双氯西林钠胶囊
老年人骨髓增生异常综合征,注射用依那西普
心动过缓,心宝丸
小儿乙型肝炎病毒相关肾炎,肝必复胶囊
原发性卵巢类癌综合征,复方斑蝥胶囊
老年期谵妄,奥拉西坦胶囊
老年心肌病,三磷酸腺苷二钠注射液
重症联合免疫缺陷,脾氨肽口服冻干粉
过敏性紫癜,盐酸异丙嗪片
克雷氏骨折,接骨七厘片
肠侵袭性大肠埃希杆菌感染,雪胆素胶囊
盆腔炎,金鸡胶囊
慢性输卵管卵巢炎,白带丸
脂溢性皮炎,复方曲安奈德乳膏
脂溢性皮炎,复方酮康唑发用洗剂
五积,补肾斑龙片
乳头炎和乳晕炎,左氧氟沙星片
小儿预激综合征,盐酸胺碘酮片
脊椎骨质增生,灵仙跌打片
变形杆菌食物中毒,复方甘草酸单铵注射液
淤胆型肝炎,云芝肝泰颗粒
小儿先天性光敏感性卟啉症,倍他胡萝卜素咀嚼片
绝经与心血管疾病,回心康片
疖,罗红霉素干混悬剂
阿司匹林诱发哮喘,孟鲁司特钠片
心血瘀阻,宁心宝胶囊
小儿高血压,盐酸贝那普利片
髋臼骨折,跌打损伤丸
咖啡因与氨茶碱中毒,布美他尼片
急性右侧心力衰竭,地高辛酏剂
肠病性肢皮炎综合征,氧化锌软膏
强酸、强碱中毒,仁青芒觉
小儿卡斯钦-贝克病,小儿四维葡钙颗粒
手术后和创伤后肺炎,注射用头孢唑林钠
皮肤发育不良,化瘀祛斑胶囊
原发性硬化性胆管炎,注射用头孢曲松钠
阴囊丝虫病,盐酸左旋咪唑糖浆
布氏杆菌病,盐酸美他环素胶囊
巴顿骨折,独一味颗粒
脓包疮,红霉素软膏
外阴接触性皮炎,哈西奈德乳膏
高甘油三酯血症,苯扎贝特片
婴儿骨皮质增生症,威灵骨刺膏
玻璃体及视网膜脱离手术所致青光眼,明目地黄丸
多肌腱末端病,双氯芬酸钠盐酸利多卡因注射液
脑膜炎奈瑟菌肺炎,依托红霉素片
脏躁,苯妥英钠片
膜增生性肾小球肾炎,阿魏酸哌嗪片
老年人风湿性心脏病,依托红霉素颗粒
小儿屏气发作,红草止鼾颗粒
卵巢环管状性索肿瘤,复方环磷酰胺片
青春期功能失调性子宫出血,妇科止血灵胶囊
复发性多软骨炎性,阿法骨化醇片
Barrett食管,碳酸氢钠片
家族性载脂蛋白B100缺陷症,脾氨肽口服冻干粉
肾上腺性征异常症,醋酸氢化可的松片
呼吸道合胞病毒肺炎,利巴韦林含片
股神经干性痛,萘普生栓
口腔念珠菌病,联苯苄唑乳膏
上呼吸道感染,伤风停胶囊
鼻中隔血肿及脓肿,芩连丸
骨血管瘤,强力康颗粒
小儿腺病毒性肺炎,肺力咳合剂
脑干损伤,吡拉西坦分散片
振栗,龟芪壮骨颗粒
结核性盆腔炎,诺氟沙星片
反应性关节炎,吡罗昔康片
母乳性腹泻,枯草杆菌活菌胶囊
失用症,吡贝地尔缓释片
急淋,醋酸泼尼松龙片
关节疼痛,双氯芬酸钠肠溶片
假性高血压,替米沙坦片
听小骨创伤,愈风宁心片
项痹,骨筋丸胶囊
毛细血管扩张性共济失调综合征,宁心益智胶囊
先天性无转铁蛋白血症,富马酸亚铁颗粒
骨与关节结核,双氯芬酸钠缓释片
单纯性疱疹,利巴韦林颗粒
枯草热,匹多莫德口服溶液
口周皮炎,复方樟脑乳膏
膝关节侧副韧带损伤,龙血竭胶囊
甲内型甲真菌病,夫西地酸乳膏
慢性肠炎,复方谷氨酰胺肠溶胶囊
猫眼疮,复方四环素泼尼松膜
胸廓畸形,注射用阿洛西林钠
溶组织内阿米巴病,甲硝唑片
肉痉,紫雪
自身免疫性肝硬化,虎驹乙肝胶囊
视网膜分支动脉阻塞,己酮可可碱氯化钠注射液
肝硬化男性性功能减弱综合征,护肝宁片
沙漠疮,增抗宁片
女性癫痫,局方
怔忡,麝香心脑乐胶囊
烧伤感染,复方鱼肝油氧化锌软膏
复发性卵巢恶性肿瘤,复方斑蝥胶囊
血管性帕金森综合征,盐酸金刚烷胺片
小儿口腔溃疡,穿心莲片
伤寒,乳酸左氧氟沙星片
脑膜炎奈瑟菌肺炎,头孢氨苄胶囊
阴道脱垂,补中益气丸
绝经后骨质疏松,全鹿丸
大肠埃希杆菌性胃肠炎,氧氟沙星片
先兆流产,乐孕宁颗粒
小肠瘘,TP
宫颈外翻,生化丸
骨化性纤维瘤,注射用盐酸平阳霉素
高眼压症,盐酸左布诺洛尔滴眼液
交感神经链综合征,甲钴胺片
脑震荡,吡拉西坦胶囊
焦虑症,金黄抱龙丸
外阴汗管瘤,妇洁舒洗液
海绵体血管瘤,鱼肝油酸钠注射液
双侧先天性肾上腺皮质增生,醋酸可的松片
苍耳中毒,仁青芒觉
克罗恩病,乳酸左氧氟沙星片
拉休尤-格拉哈姆-利特尔综合征,维生素A软胶囊
鼻恶性肉芽肿,消癌平片
小儿丘疹性肢皮炎综合征,丹皮酚软膏
肝炎后综合征,乙肝扶正胶囊
职业性哮喘,蛤蚧定喘丸
肺结核瘤,蛇胆川贝液
外伤后脑膨出,巴氯芬片
病理性骨折,接骨丸
细菌性心包炎,硬脂酸红霉素片
腹膜炎,氟康唑胶囊
老年男性性功能障碍,五子衍宗丸
肾虚耳鸣,肾康宁片
放射性肠炎,金菊五花茶颗粒
甲醇中毒,盐酸纳洛酮注射液
